date,cci,indiesleaze_score,lipstickindex_score,maxiskirt_score,bigbag_score,highheelindex_score,peplums_score,blazers_score,mini_score,indiesleaze_lag3,indiesleaze_lag6,lipstickindex_lag3,lipstickindex_lag6,maxiskirt_lag3,maxiskirt_lag6,bigbag_lag3,bigbag_lag6,highheelindex_lag3,highheelindex_lag6,peplums_lag3,peplums_lag6,blazers_lag3,blazers_lag6,mini_lag3,mini_lag6,cci_lag3,cci_lag6
,99.02441,2.1748289958044453,0.0229704899562746,-0.4337043515180471,-0.3619089872848207,0.1002120283465044,1.0683252249070434,0.0881578958916438,-0.6273308912461613,2.346042451511918,2.1304849058659547,0.0676426821006635,-0.0812789746079874,-0.660147576035673,-0.4874067233789343,-0.1144619424727182,-0.1143985612905893,-0.1401263473058714,-0.3011332122581702,0.9424876375960526,0.6510419722913252,0.0881578958916438,-0.6367158217608879,-0.2709137006361307,-0.3069860055488367,99.38569,99.63353
,99.13401,2.1625322977698342,-0.0068265524870919,-0.2629350878770525,-0.2628963660628444,0.0730692676186521,1.4001865036759868,0.1827361566428937,-0.5335440835713072,2.7856364556026776,2.0283873584926178,0.0378849947830236,-0.0366067824635986,-0.6601424204061921,-0.471623566724399,0.2540929834259022,-0.2997671186685323,0.0139334224182156,-0.2720199173456827,0.9740671136529244,1.1485113290540043,0.2379000240125436,0.1628276560032426,-0.2296516245396411,-0.2705179555738243,99.51501,99.58079
,99.24032,1.4848913618206208,-0.0514856265238785,-0.1059307132378617,-0.3618456061026917,-0.0561288401999843,1.2408042265858898,0.0183820301682534,-0.4692263502796115,2.296361084112184,2.083502598219344,0.0080785277883924,-0.0217148202957164,-0.5306531744274107,-0.5843194568819311,-0.2197387774794366,-0.4672069480061474,-0.1424108127618718,-0.1138968462903103,0.8963411888301096,1.039191279488901,0.06831974331079,0.2026446572825449,-0.4713584834225918,-0.2717739957191372,99.6199,99.50854
,99.38569,1.1883749123647425,-0.0365936643559964,0.0047572205259006,-0.2534140420106249,-0.2078910581159955,1.368607027619115,-0.6169076977292891,-0.454148922951411,2.1748289958044453,2.346042451511918,0.0229704899562746,0.0676426821006635,-0.4337043515180471,-0.660147576035673,-0.3619089872848207,-0.1144619424727182,0.1002120283465044,-0.1401263473058714,1.0683252249070434,0.9424876375960526,0.0881578958916438,0.0881578958916438,-0.6273308912461613,-0.2709137006361307,99.63353,99.53588
,99.51501,0.8493149384089204,-0.0812789746079874,0.0268780901609331,-0.2966138847154517,-0.0016113078560601,0.961960320268,-0.636850951890655,-0.3373660399592144,2.1625322977698342,2.7856364556026776,-0.0068265524870919,0.0378849947830236,-0.2629350878770525,-0.6601424204061921,-0.2628963660628444,0.2540929834259022,0.0730692676186521,0.0139334224182156,1.4001865036759868,0.9740671136529244,0.1827361566428937,0.2379000240125436,-0.5335440835713072,-0.2296516245396411,99.58079,99.62159
,99.6199,1.0866737297039184,-0.0366199005712008,-0.0321607332841362,-0.2965716305940324,-0.1003303257856228,0.7554416632081349,-0.7164146063904622,-0.4226283789087658,1.4848913618206208,2.296361084112184,-0.0514856265238785,0.0080785277883924,-0.1059307132378617,-0.5306531744274107,-0.3618456061026917,-0.2197387774794366,-0.0561288401999843,-0.1424108127618718,1.2408042265858898,0.8963411888301096,0.0183820301682534,0.06831974331079,-0.4692263502796115,-0.4713584834225918,99.50854,99.67623
,99.63353,1.556492193955571,-0.0217279384033186,-0.1650107817187789,-0.2839375677210003,-0.0369753879922429,0.946898381957016,-0.6566843801622969,-0.3277052289083033,1.1883749123647425,2.1748289958044453,-0.0365936643559964,0.0229704899562746,0.0047572205259006,-0.4337043515180471,-0.2534140420106249,-0.3619089872848207,-0.2078910581159955,0.1002120283465044,1.368607027619115,1.0683252249070434,-0.6169076977292891,0.0881578958916438,-0.454148922951411,-0.6273308912461613,99.53588,99.72331
,99.58079,1.4503725836730343,-0.0515249816496052,-0.2914558160180128,-0.2965927576547421,-0.0027774243238184,0.9303808442111282,0.0333966364196962,-0.4757916643173863,0.8493149384089204,2.1625322977698342,-0.0812789746079874,-0.0068265524870919,0.0268780901609331,-0.2629350878770525,-0.2966138847154517,-0.2628963660628444,-0.0016113078560601,0.0730692676186521,0.961960320268,1.4001865036759868,-0.636850951890655,0.1827361566428937,-0.3373660399592144,-0.5335440835713072,99.62159,99.81053
,99.50854,1.7014823795261091,-0.0515118627390829,-0.4568264829342866,-0.5009033409441466,-0.098553838658387,0.7433348698232105,0.1580034464259188,-0.3460254048884141,1.0866737297039184,1.4848913618206208,-0.0366199005712008,-0.0514856265238785,-0.0321607332841362,-0.1059307132378617,-0.2965716305940324,-0.3618456061026917,-0.1003303257856228,-0.0561288401999843,0.7554416632081349,1.2408042265858898,-0.7164146063904622,0.0183820301682534,-0.4226283789087658,-0.4692263502796115,99.67623,99.91844
,99.53588,1.656118355085202,0.052737601825179,-0.4853328397037083,-0.1976223905541851,0.0040706452072787,0.6174972825122195,0.1531095520377104,-0.2280041783961902,1.556492193955571,1.1883749123647425,-0.0217279384033186,-0.0365936643559964,-0.1650107817187789,0.0047572205259006,-0.2839375677210003,-0.2534140420106249,-0.0369753879922429,-0.2078910581159955,0.946898381957016,1.368607027619115,-0.6566843801622969,-0.6169076977292891,-0.3277052289083033,-0.454148922951411,99.72331,99.9707
,99.62159,1.6824822106127573,0.1421213412396836,-0.4917120756917121,0.2235483293087155,0.1132628110072558,0.5062120192248825,0.0537077449570494,-0.3552191927790091,1.4503725836730343,0.8493149384089204,-0.0515249816496052,-0.0812789746079874,-0.2914558160180128,0.0268780901609331,-0.2965927576547421,-0.2966138847154517,-0.0027774243238184,-0.0016113078560601,0.9303808442111282,0.961960320268,0.0333966364196962,-0.636850951890655,-0.4757916643173863,-0.3373660399592144,99.81053,99.98325
,99.67623,1.4244878327754091,0.0527507199327812,-0.3159167000964641,-0.2997459916078226,-0.0358549948704766,0.6194624962344535,0.0731432896402011,-0.2800053215925248,1.7014823795261091,1.0866737297039184,-0.0515118627390829,-0.0366199005712008,-0.4568264829342866,-0.0321607332841362,-0.5009033409441466,-0.2965716305940324,-0.098553838658387,-0.1003303257856228,0.7433348698232105,0.7554416632081349,0.1580034464259188,-0.7164146063904622,-0.3460254048884141,-0.4226283789087658,99.91844,99.96016
,99.72331,1.2259787928114327,0.0676295639930612,-0.2337340275852191,-0.3492311751581013,0.0554928447136244,0.6189675306325408,0.0585312912864604,-0.33474704181739,1.656118355085202,1.556492193955571,0.052737601825179,-0.0217279384033186,-0.4853328397037083,-0.1650107817187789,-0.1976223905541851,-0.2839375677210003,0.0040706452072787,-0.0369753879922429,0.6174972825122195,0.946898381957016,0.1531095520377104,-0.6566843801622969,-0.2280041783961902,-0.3277052289083033,99.9707,99.94144
,99.81053,1.0436551221330157,0.0080916466989147,0.0433877016600115,-0.2934183966409519,0.076885122961593,0.5999898135625061,0.06831974331079,-0.4648575196053128,1.6824822106127573,1.4503725836730343,0.1421213412396836,-0.0515249816496052,-0.4917120756917121,-0.2914558160180128,0.2235483293087155,-0.2965927576547421,0.1132628110072558,-0.0027774243238184,0.5062120192248825,0.9303808442111282,0.0537077449570494,0.0333966364196962,-0.3552191927790091,-0.4757916643173863,99.98325,99.95289
,99.91844,0.6628167111774503,0.0229573718486724,0.2741815832539476,-0.435588606446336,0.3254827818531199,0.8240159395720845,0.1730180526773615,-0.2913947932447681,1.4244878327754091,1.7014823795261091,0.0527507199327812,-0.0515118627390829,-0.3159167000964641,-0.4568264829342866,-0.2997459916078226,-0.5009033409441466,-0.0358549948704766,-0.098553838658387,0.6194624962344535,0.7433348698232105,0.0731432896402011,0.1580034464259188,-0.2800053215925248,-0.3460254048884141,99.96016,100.0072
,99.9707,0.3594156797372987,-0.0068134343794897,0.4405434778943413,-0.2902651626878712,-0.1221258412835939,0.7146958900069813,0.108066396531295,-0.2926711763681519,1.2259787928114327,1.656118355085202,0.0676295639930612,0.052737601825179,-0.2337340275852191,-0.4853328397037083,-0.3492311751581013,-0.1976223905541851,0.0554928447136244,0.0040706452072787,0.6189675306325408,0.6174972825122195,0.0585312912864604,0.1531095520377104,-0.33474704181739,-0.2280041783961902,99.94144,100.1152
,99.98325,0.0697859157126791,-0.0217148202957164,0.2519936908205545,-0.4450060541841585,-0.2318337449275072,0.3512551351811664,-0.6169527415480435,-0.0755190587985005,1.0436551221330157,1.6824822106127573,0.0080916466989147,0.1421213412396836,0.0433877016600115,-0.4917120756917121,-0.2934183966409519,0.2235483293087155,0.076885122961593,0.1132628110072558,0.5999898135625061,0.5062120192248825,0.06831974331079,0.0537077449570494,-0.4648575196053128,-0.3552191927790091,99.95289,100.3015
,99.96016,0.294556233122125,0.0676426821006635,0.1107464167168352,-0.3460356870836014,-0.1928116448435659,0.4644909635053205,-0.736278063874607,-0.250715066258058,0.6628167111774503,1.4244878327754091,0.0229573718486724,0.0527507199327812,0.2741815832539476,-0.3159167000964641,-0.435588606446336,-0.2997459916078226,0.3254827818531199,-0.0358549948704766,0.8240159395720845,0.6194624962344535,0.1730180526773615,0.0731432896402011,-0.2913947932447681,-0.2800053215925248,100.0072,100.5061
,99.94144,0.4954471941120453,0.0080654096807902,-0.00631559740545,-0.2375844924091942,-0.0523183956241664,0.0184039252083976,-0.6367908941288973,-0.0568828993866286,0.3594156797372987,1.2259787928114327,-0.0068134343794897,0.0676295639930612,0.4405434778943413,-0.2337340275852191,-0.2902651626878712,-0.3492311751581013,-0.1221258412835939,0.0554928447136244,0.7146958900069813,0.6189675306325408,0.108066396531295,0.0585312912864604,-0.2926711763681519,-0.33474704181739,100.1152,100.6415
,99.95289,0.4897230393533113,-0.0217279384033186,-0.2726341596416211,-0.4976867258089371,0.0303001462228397,0.3517501007830791,0.0533051370593473,-0.3022521528886406,0.0697859157126791,1.0436551221330157,-0.0217148202957164,0.0080916466989147,0.2519936908205545,0.0433877016600115,-0.4450060541841585,-0.2934183966409519,-0.2318337449275072,0.076885122961593,0.3512551351811664,0.5999898135625061,-0.6169527415480435,0.06831974331079,-0.0755190587985005,-0.4648575196053128,100.3015,100.7004
,100.0072,0.7364331770229289,0.008052291573188,-0.2622135110752236,-0.5040580700294952,-0.143010141202798,0.2268877959904965,0.1230810027827377,-0.2254019982300985,0.294556233122125,0.6628167111774503,0.0676426821006635,0.0229573718486724,0.1107464167168352,0.2741815832539476,-0.3460356870836014,-0.435588606446336,-0.1928116448435659,0.3254827818531199,0.4644909635053205,0.8240159395720845,-0.736278063874607,0.1730180526773615,-0.250715066258058,-0.2913947932447681,100.5061,100.6971
,100.1152,0.7023554961967376,0.1867672963659479,-0.4138556555979355,-0.3460779412050206,-0.0074588558297528,0.1496568367695949,0.1880326589288042,-0.4204729692504307,0.4954471941120453,0.3594156797372987,0.0080654096807902,-0.0068134343794897,-0.00631559740545,0.4405434778943413,-0.2375844924091942,-0.2902651626878712,-0.0523183956241664,-0.1221258412835939,0.0184039252083976,0.7146958900069813,-0.6367908941288973,0.108066396531295,-0.0568828993866286,-0.2926711763681519,100.6415,100.6304
,100.3015,0.7801575769408667,0.320810109817239,-0.4054738968173018,0.1866987037637373,0.0908548807162831,-0.0904211587547926,0.1734213238229765,-0.2383382773531984,0.4897230393533113,0.0697859157126791,-0.0217279384033186,-0.0217148202957164,-0.2726341596416211,0.2519936908205545,-0.4976867258089371,-0.4450060541841585,0.0303001462228397,-0.2318337449275072,0.3517501007830791,0.3512551351811664,0.0533051370593473,-0.6169527415480435,-0.3022521528886406,-0.0755190587985005,100.7004,100.5792
,100.5061,0.4549157064564438,0.1569870663894412,-0.1139644755040381,-0.3492311751581013,-0.005577627623755,0.085507953452026,0.0333966364196962,-0.3652717047171514,0.7364331770229289,0.294556233122125,0.008052291573188,0.0676426821006635,-0.2622135110752236,0.1107464167168352,-0.5040580700294952,-0.3460356870836014,-0.143010141202798,-0.1928116448435659,0.2268877959904965,0.4644909635053205,0.1230810027827377,-0.736278063874607,-0.2254019982300985,-0.250715066258058,100.6971,100.4717
,100.6415,0.3285308185059442,0.156973948281839,-0.0770557374360588,-0.4482437963800778,-0.0104984409883374,0.1977684992577716,0.0934543981775543,-0.5754583084488238,0.7023554961967376,0.4954471941120453,0.1867672963659479,0.0080654096807902,-0.4138556555979355,-0.00631559740545,-0.3460779412050206,-0.2375844924091942,-0.0074588558297528,-0.0523183956241664,0.1496568367695949,0.0184039252083976,0.1880326589288042,-0.6367908941288973,-0.4204729692504307,-0.0568828993866286,100.6304,100.3844
,100.7004,0.1794576887863415,0.2016592585338301,0.2188404299749895,-0.3923887637415089,-0.0311889984646667,0.3075688657393704,0.2127647058978664,-0.2907947474897025,0.7801575769408667,0.4897230393533113,0.320810109817239,-0.0217279384033186,-0.4054738968173018,-0.2726341596416211,0.1866987037637373,-0.4976867258089371,0.0908548807162831,0.0303001462228397,-0.0904211587547926,0.3517501007830791,0.1734213238229765,0.0533051370593473,-0.2383382773531984,-0.3022521528886406,100.5792,100.3574
,100.6971,0.0194462506894687,0.0825178318016857,0.3147673693550064,-0.4945546189165662,0.0253178697976159,0.2910366793080654,0.0934543981775543,-0.4749449313790787,0.4549157064564438,0.7364331770229289,0.1569870663894412,0.008052291573188,-0.1139644755040381,-0.2622135110752236,-0.3492311751581013,-0.5040580700294952,-0.005577627623755,-0.143010141202798,0.085507953452026,0.2268877959904965,0.0333966364196962,0.1230810027827377,-0.3652717047171514,-0.2254019982300985,100.4717,100.4646
,100.6304,-0.1219130537314983,0.1271900239460746,0.2906024539198372,-0.4387418403994165,-0.0905796606238761,0.246360478662444,0.0382905308079045,-0.3169545484559696,0.3285308185059442,0.7023554961967376,0.156973948281839,0.1867672963659479,-0.0770557374360588,-0.4138556555979355,-0.4482437963800778,-0.3460779412050206,-0.0104984409883374,-0.0074588558297528,0.1977684992577716,0.1496568367695949,0.0934543981775543,0.1880326589288042,-0.5754583084488238,-0.4204729692504307,100.3844,100.6011
,100.5792,-0.1450617233597766,0.0229704899562746,0.1704655726976699,-0.5871973910502521,-0.1868694640543316,0.0719162632613634,-0.6566993947685483,-0.4808200898185417,0.1794576887863415,0.7801575769408667,0.2016592585338301,0.320810109817239,0.2188404299749895,-0.4054738968173018,-0.3923887637415089,0.1866987037637373,-0.0311889984646667,0.0908548807162831,0.3075688657393704,-0.0904211587547926,0.2127647058978664,0.1734213238229765,-0.2907947474897025,-0.2383382773531984,100.3574,100.6466
,100.4717,-0.072129200917178,0.0974229120771701,0.1124320707614921,-0.3829290618822671,-0.1216178629548293,0.1025204567998267,-0.6766229100144509,-0.454371222981507,0.0194462506894687,0.4549157064564438,0.0825178318016857,0.1569870663894412,0.3147673693550064,-0.1139644755040381,-0.4945546189165662,-0.3492311751581013,0.0253178697976159,-0.005577627623755,0.2910366793080654,0.085507953452026,0.0934543981775543,0.0333966364196962,-0.4749449313790787,-0.3652717047171514,100.4646,100.578
,100.3844,0.2150099389934542,0.1421082231320813,0.037630990766578,-0.4229334165125942,-0.0777739752034201,0.1195476088330444,-0.6964010041702988,-0.1928639479224057,-0.1219130537314983,0.3285308185059442,0.1271900239460746,0.156973948281839,0.2906024539198372,-0.0770557374360588,-0.4387418403994165,-0.4482437963800778,-0.0905796606238761,-0.0104984409883374,0.246360478662444,0.1977684992577716,0.0382905308079045,0.0934543981775543,-0.3169545484559696,-0.5754583084488238,100.6011,100.4687
,100.3574,0.1117331022888223,0.1271900239460746,-0.0307444525750033,-0.4324353724932553,0.1045261422997326,0.1035103880036522,0.0979456846680606,-0.2649404194375418,-0.1450617233597766,0.1794576887863415,0.0229704899562746,0.2016592585338301,0.1704655726976699,0.2188404299749895,-0.5871973910502521,-0.3923887637415089,-0.1868694640543316,-0.0311889984646667,0.0719162632613634,0.3075688657393704,-0.6566993947685483,0.2127647058978664,-0.4808200898185417,-0.2907947474897025,100.6466,100.4043
,100.4646,0.3494419396007521,0.2314263704027345,-0.1592074765553102,-0.5472141634806347,0.0149547898428673,0.0889434152945811,0.2679285732675163,-0.2549352997021685,-0.072129200917178,0.0194462506894687,0.0974229120771701,0.0825178318016857,0.1124320707614921,0.3147673693550064,-0.3829290618822671,-0.4945546189165662,-0.1216178629548293,0.0253178697976159,0.1025204567998267,0.2910366793080654,-0.6766229100144509,0.0934543981775543,-0.454371222981507,-0.4749449313790787,100.578,100.4072
,100.6011,0.256305581829581,0.2463445695887412,-0.3813089817670247,-0.3797969549898962,0.101623546669083,-0.038379068822148,0.1734213238229765,-0.3242391126135661,0.2150099389934542,-0.1219130537314983,0.1421082231320813,0.1271900239460746,0.037630990766578,0.2906024539198372,-0.4229334165125942,-0.4387418403994165,-0.0777739752034201,-0.0905796606238761,0.1195476088330444,0.246360478662444,-0.6964010041702988,0.0382905308079045,-0.1928639479224057,-0.3169545484559696,100.4687,100.4591
,100.6466,0.2850554726095517,0.2761772727985768,-0.33501316340952,0.0171385702726166,0.1222549898328199,-0.069463579277107,0.1437947192177932,-0.2361313409915073,0.1117331022888223,-0.1450617233597766,0.1271900239460746,0.0229704899562746,-0.0307444525750033,0.1704655726976699,-0.4324353724932553,-0.5871973910502521,0.1045261422997326,-0.1868694640543316,0.1035103880036522,0.0719162632613634,0.0979456846680606,-0.6566993947685483,-0.2649404194375418,-0.4808200898185417,100.4043,100.4482
,100.578,0.1408554053901657,0.4399646554599055,0.0722873597074228,-0.2713457589693875,0.211837079893712,-0.0072799096817721,0.1332010513980593,-0.4439860985790486,0.3494419396007521,-0.072129200917178,0.2314263704027345,0.0974229120771701,-0.1592074765553102,0.1124320707614921,-0.5472141634806347,-0.3829290618822671,0.0149547898428673,-0.1216178629548293,0.0889434152945811,0.1025204567998267,0.2679285732675163,-0.6766229100144509,-0.2549352997021685,-0.454371222981507,100.4072,100.369
,100.4687,0.0432183974401508,0.2910298798407324,0.2165321672385938,-0.3239841764727467,0.2690916968881507,-0.0077748752836849,0.2232880256588029,-0.606361437786283,0.256305581829581,0.2150099389934542,0.2463445695887412,0.1421082231320813,-0.3813089817670247,0.037630990766578,-0.3797969549898962,-0.4229334165125942,0.101623546669083,-0.0777739752034201,-0.038379068822148,0.1195476088330444,0.1734213238229765,-0.6964010041702988,-0.3242391126135661,-0.1928639479224057,100.4591,100.353
,100.4043,-0.0207935537826912,0.3208363468353635,0.536557978608582,-0.2650377959309584,0.3625836457667188,0.1030154224017395,0.2281819200470113,-0.4584964734542249,0.2850554726095517,0.1117331022888223,0.2761772727985768,0.1271900239460746,-0.33501316340952,-0.0307444525750033,0.0171385702726166,-0.4324353724932553,0.1222549898328199,0.1045261422997326,-0.069463579277107,0.1035103880036522,0.1437947192177932,0.0979456846680606,-0.2361313409915073,-0.2649404194375418,100.4482,100.3886
,100.4072,-0.1374509935035131,0.2762297460319058,0.681804325122835,-0.354527334111564,0.4100875975994107,0.0072870630272989,0.2431965262984541,-0.3650286585795483,0.1408554053901657,0.3494419396007521,0.4399646554599055,0.2314263704027345,0.0722873597074228,-0.1592074765553102,-0.2713457589693875,-0.5472141634806347,0.211837079893712,0.0149547898428673,-0.0072799096817721,0.0889434152945811,0.1332010513980593,0.2679285732675163,-0.4439860985790486,-0.2549352997021685,100.369,100.4265
,100.4591,-0.2204818830779619,0.3059611971343411,0.5871903606425171,-0.2397696715309955,0.3069497246378578,0.1992387473780928,0.1584067175715337,-0.4207257297586897,0.0432183974401508,0.256305581829581,0.2910298798407324,0.2463445695887412,0.2165321672385938,-0.3813089817670247,-0.3239841764727467,-0.3797969549898962,0.2690916968881507,0.101623546669083,-0.0077748752836849,-0.038379068822148,0.2232880256588029,0.1734213238229765,-0.606361437786283,-0.3242391126135661,100.353,100.4984
,100.4482,-0.3771937166039404,0.2761903909061791,0.5512364836904162,-0.3545062083969557,0.1074230225487348,0.0578442561542052,-0.6964010041702988,-0.517313989741817,-0.0207935537826912,0.2850554726095517,0.3208363468353635,0.2761772727985768,0.536557978608582,-0.33501316340952,-0.2650377959309584,0.0171385702726166,0.3625836457667188,0.1222549898328199,0.1030154224017395,-0.069463579277107,0.2281819200470113,0.1437947192177932,-0.4584964734542249,-0.2361313409915073,100.3886,100.5551
,100.369,-0.2946160611562953,0.3060005522600678,0.4458966862583611,-0.3018466638328869,0.087052111725418,0.0738814769835974,-0.6566993947685483,-0.44306258057254,-0.1374509935035131,0.1408554053901657,0.2762297460319058,0.4399646554599055,0.681804325122835,0.0722873597074228,-0.354527334111564,-0.2713457589693875,0.4100875975994107,0.211837079893712,0.0072870630272989,-0.0072799096817721,0.2431965262984541,0.1332010513980593,-0.3650286585795483,-0.4439860985790486,100.4265,100.5492
,100.353,-0.1678587608844228,0.2315050806541879,0.3016507835951779,-0.3018466638328869,0.1202287079691907,0.010722524869854,-0.676592880801948,-0.5854253131265693,-0.2204818830779619,0.0432183974401508,0.3059611971343411,0.2910298798407324,0.5871903606425171,0.2165321672385938,-0.2397696715309955,-0.3239841764727467,0.3069497246378578,0.2690916968881507,0.1992387473780928,-0.0077748752836849,0.1584067175715337,0.2232880256588029,-0.4207257297586897,-0.606361437786283,100.4984,100.5726
,100.3886,0.1443400008359436,0.2166168128455635,0.1786232632912038,-0.4103401126287135,0.2750362264254338,-0.0373891376183225,0.1332010513980593,-0.4756849851258474,-0.3771937166039404,-0.0207935537826912,0.2761903909061791,0.3208363468353635,0.5512364836904162,0.536557978608582,-0.3545062083969557,-0.2650377959309584,0.1074230225487348,0.3625836457667188,0.0578442561542052,0.1030154224017395,-0.6964010041702988,0.2281819200470113,-0.517313989741817,-0.4584964734542249,100.5551,100.6716
,100.4265,0.364311767209647,0.3059743152419433,0.0333978168816418,-0.3208520695803758,0.3071055158995158,-0.0368941720164098,0.2882403450527824,-0.2770926549970832,-0.2946160611562953,-0.1374509935035131,0.3060005522600678,0.2762297460319058,0.4458966862583611,0.681804325122835,-0.3018466638328869,-0.354527334111564,0.087052111725418,0.4100875975994107,0.0738814769835974,0.0072870630272989,-0.6566993947685483,0.2431965262984541,-0.44306258057254,-0.3650286585795483,100.5492,100.7779
,100.4984,0.1419315992790877,0.3358070192546991,-0.1665673514217052,-0.2555358412963985,0.2108157124690602,-0.0684882967586985,0.1336043225436743,-0.4182600822984449,-0.1678587608844228,-0.2204818830779619,0.2315050806541879,0.3059611971343411,0.3016507835951779,0.5871903606425171,-0.3018466638328869,-0.2397696715309955,0.1202287079691907,0.3069497246378578,0.010722524869854,0.1992387473780928,-0.676592880801948,0.1584067175715337,-0.5854253131265693,-0.4207257297586897,100.5726,100.8479
,100.5551,0.1350449138478288,0.4252169948844079,-0.2192272168504296,0.1413559360585281,0.271125349722208,-0.0995728072136575,0.183541372438298,-0.3237493792927208,0.1443400008359436,-0.3771937166039404,0.2166168128455635,0.2761903909061791,0.1786232632912038,0.5512364836904162,-0.4103401126287135,-0.3545062083969557,0.2750362264254338,0.1074230225487348,-0.0373891376183225,0.0578442561542052,0.1332010513980593,-0.6964010041702988,-0.4756849851258474,-0.517313989741817,100.6716,100.8715
,100.5492,-0.0411182192713196,0.2762035098167014,0.342671739180829,-0.2524248601186359,0.2020790437615369,-0.0524510759293063,0.1535128231833254,-0.3906146668684488,0.364311767209647,-0.2946160611562953,0.3059743152419433,0.3060005522600678,0.0333978168816418,0.4458966862583611,-0.3208520695803758,-0.3018466638328869,0.3071055158995158,0.087052111725418,-0.0368941720164098,0.0738814769835974,0.2882403450527824,-0.6566993947685483,-0.2770926549970832,-0.44306258057254,100.7779,100.9022
,100.5726,-0.1468450617075285,0.3059743152419433,0.4174728191757429,-0.3882463478964396,0.3897109713944462,-0.0048197303576253,0.1486182655472041,-0.4593051995752476,0.1419315992790877,-0.1678587608844228,0.3358070192546991,0.2315050806541879,-0.1665673514217052,0.3016507835951779,-0.2555358412963985,-0.3018466638328869,0.2108157124690602,0.1202287079691907,-0.0684882967586985,0.010722524869854,0.1336043225436743,-0.676592880801948,-0.4182600822984449,-0.5854253131265693,100.8479,100.9646
,100.6716,-0.1922069827014502,0.2166299309531657,0.6626923953062283,-0.3882463478964396,0.3926135670250961,0.0904136634149024,0.2232880256588029,-0.4097582562464519,0.1350449138478288,0.1443400008359436,0.4252169948844079,0.2166168128455635,-0.2192272168504296,0.1786232632912038,0.1413559360585281,-0.4103401126287135,0.271125349722208,0.2750362264254338,-0.0995728072136575,-0.0373891376183225,0.183541372438298,0.1332010513980593,-0.3237493792927208,-0.4756849851258474,100.8715,101.0394
,100.7779,-0.2930607626374427,0.2315444357799146,0.9290459510469696,-0.2797936580897643,0.4073004806515498,0.2979222516785928,0.2931342394409907,-0.3644548659021818,-0.0411182192713196,0.364311767209647,0.2762035098167014,0.3059743152419433,0.342671739180829,0.0333978168816418,-0.2524248601186359,-0.3208520695803758,0.2020790437615369,0.3071055158995158,-0.0524510759293063,-0.0368941720164098,0.1535128231833254,0.2882403450527824,-0.3906146668684488,-0.2770926549970832,100.9022,101.1279
,100.8479,-0.3922713211842794,0.2017379687852835,0.8374297975808707,-0.2734660631228934,0.365480526015721,0.1059559186423819,0.148215657649502,-0.4375644257756584,-0.1468450617075285,0.1419315992790877,0.3059743152419433,0.3358070192546991,0.4174728191757429,-0.1665673514217052,-0.3882463478964396,-0.2555358412963985,0.3897109713944462,0.2108157124690602,-0.0048197303576253,-0.0684882967586985,0.1486182655472041,0.1336043225436743,-0.4593051995752476,-0.4182600822984449,100.9646,101.1537
,100.8715,-0.508099610258239,0.1719577388087768,0.6763747946212284,-0.3324124436646818,0.2057367590947708,0.4762968945241413,-0.6765328230401901,-0.4890008837014272,-0.1922069827014502,0.1350449138478288,0.2166299309531657,0.4252169948844079,0.6626923953062283,-0.2192272168504296,-0.3882463478964396,0.1413559360585281,0.3926135670250961,0.271125349722208,0.0904136634149024,-0.0995728072136575,0.2232880256588029,0.183541372438298,-0.4097582562464519,-0.3237493792927208,101.0394,101.1465
,100.9022,-0.3594755077714689,0.261328360115679,0.6394774633291155,-0.1744745689616268,0.1990313944732561,0.4758019289222284,-0.6168776691800341,-0.2328588639760419,-0.2930607626374427,-0.0411182192713196,0.2315444357799146,0.2762035098167014,0.9290459510469696,0.342671739180829,-0.2797936580897643,-0.2524248601186359,0.4073004806515498,0.2020790437615369,0.2979222516785928,-0.0524510759293063,0.2931342394409907,0.1535128231833254,-0.3644548659021818,-0.3906146668684488,101.1279,101.1462
,100.9646,-0.1901990600835795,0.1421869333835347,0.5026223689243208,-0.2734449360621838,0.1610330105620154,0.4131232937249809,-0.0213646230522514,-0.4748594995529527,-0.3922713211842794,-0.1468450617075285,0.2017379687852835,0.3059743152419433,0.8374297975808707,0.4174728191757429,-0.2734660631228934,-0.3882463478964396,0.365480526015721,0.3897109713944462,0.1059559186423819,-0.0048197303576253,0.148215657649502,0.1486182655472041,-0.4375644257756584,-0.4593051995752476,101.1537,101.1635
,101.0394,-0.0532743319153085,0.1570920136590191,0.303771885096086,-0.1250316395327675,0.3663971523616105,0.1239583531940081,0.3129723920218445,-0.3340490718690534,-0.508099610258239,-0.1922069827014502,0.1719577388087768,0.2166299309531657,0.6763747946212284,0.6626923953062283,-0.3324124436646818,-0.3882463478964396,0.2057367590947708,0.3926135670250961,0.4762968945241413,0.0904136634149024,-0.6765328230401901,0.2232880256588029,-0.4890008837014272,-0.4097582562464519,101.1465,101.1716
,101.1279,0.2116290976577392,0.1421869333835347,0.326966194555275,-0.2892759807958823,0.2845417943468851,0.2357385820832579,0.41325042620462,-0.3029289837119071,-0.3594755077714689,-0.2930607626374427,0.261328360115679,0.2315444357799146,0.6394774633291155,0.9290459510469696,-0.1744745689616268,-0.2797936580897643,0.1990313944732561,0.4073004806515498,0.4758019289222284,0.2979222516785928,-0.6168776691800341,0.2931342394409907,-0.2328588639760419,-0.3644548659021818,101.1462,101.1573
