date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,indiesleaze_score,lipstickindex_score,maxiskirt_score,bigbag_score,highheelindex_score,peplums_score,blazers_score,mini_score
,98.82154,511.023,649.657,143.031,108.038,8.604,786.637,173.319,163.383,43.015,7.817,242.534,106.522,13.714,215.497,388.452,45.819,6.543,219.727,78.036,6.096,697.766,2.06,78.596,58.285,623.009,314.403,71.767,95.511,242,3.606,1086616.0,0.0,1.672,15.233,4.522,193.014,2.772,189.526,8.423,4.566,2.0283873584926178,-0.03660678246359864,-0.471623566724399,-0.29976711866853234,-0.2720199173456827,1.1485113290540043,0.16282765600324267,-0.2705179555738243
,98.88181,505.587,666.105,195.042,111.311,11.781,786.637,177.35,163.383,43.015,7.817,181.9,101.567,10.667,152.115,415.242,41.385,5.561,172.643,65.381,3.529,653.228,2.06,82.963,53.968,531.634,295.232,66.641,89.143,231,4.105,1086616.0,0.0,1.672,11.805,5.088,211.396,2.53,172.296,7.758,4.039,2.0835025982193436,-0.021714820295716426,-0.5843194568819311,-0.4672069480061474,-0.11389684629031038,1.0391912794889013,0.20264465728254494,-0.27177399571913724
,98.89039,521.896,731.893,260.057,108.038,10.59,899.014,201.534,179.721,43.015,6.7,154.952,86.704,7.619,126.763,388.452,51.731,7.525,204.032,69.599,5.134,623.536,2.06,74.23,47.491,506.714,314.403,74.33,90.205,154,5.437,1063978.0,0.0,2.09,10.282,3.674,193.014,3.013,203.31,7.536,3.864,2.346042451511918,0.06764268210066351,-0.660147576035673,-0.11446194247271826,-0.14012634730587142,0.9424876375960526,0.08815789589164388,-0.2709137006361307
,98.8409,527.333,822.351,286.062,157.146,12.708,899.014,193.472,212.398,48.392,7.817,154.952,84.227,7.619,126.763,401.847,62.077,8.833,266.812,84.363,5.775,645.805,2.06,61.13,51.809,465.18,318.238,80.738,91.266,165,3.939,1199805.0,0.0,0.0,9.901,4.522,211.396,2.651,234.323,7.98,4.566,2.7856364556026776,0.03788499478302366,-0.6601424204061921,0.25409298342590225,0.013933422418215609,0.9740671136529243,0.23790002401254362,-0.22965162453964116
,98.90736,429.477,781.234,234.051,88.394,13.237,899.014,185.411,179.721,48.392,8.934,188.637,81.749,13.714,202.821,428.637,48.775,7.197,204.032,65.381,4.813,645.805,2.472,61.13,56.126,573.168,306.735,67.922,85.96,165,4.882,1063978.0,0.0,1.254,9.14,3.392,174.632,2.289,196.418,6.871,4.391,2.296361084112184,0.008078527788392485,-0.5306531744274107,-0.21973877747943668,-0.14241081276187184,0.8963411888301096,0.06831974331079009,-0.4713584834225918
,99.02441,413.168,756.563,195.042,88.394,10.855,899.014,189.442,179.721,48.392,7.817,256.008,91.658,15.238,304.231,415.242,44.341,6.543,188.337,69.599,7.059,638.382,2.884,65.497,62.603,523.327,341.243,75.612,95.511,187,5.326,1063978.0,0.0,1.672,7.616,3.674,165.44,1.807,182.634,7.536,2.634,2.1748289958044453,0.022970489956274695,-0.43370435151804715,-0.3619089872848207,0.1002120283465044,1.0683252249070434,0.08815789589164388,-0.6273308912461613
,99.13401,505.587,707.222,143.031,78.573,10.987,899.014,181.38,163.383,53.769,10.051,390.749,96.613,16.762,469.023,442.032,47.297,6.216,219.727,69.599,7.059,668.074,2.06,61.13,71.237,548.248,379.585,84.583,106.123,308,5.048,1086616.0,0.0,0.0,9.14,4.805,174.632,1.928,179.188,7.536,3.864,2.1625322977698342,-0.00682655248709195,-0.26293508787705255,-0.2628963660628444,0.07306926761865219,1.4001865036759868,0.18273615664289378,-0.5335440835713072
,99.24032,358.804,608.54,91.02,65.477,10.193,1011390.0,169.288,179.721,48.392,10.051,491.805,104.045,19.81,570.434,442.032,44.341,6.216,235.422,69.599,5.775,660.651,2.746,69.863,75.555,656.236,383.419,85.864,104.001,220,4.549,1018702.0,0.0,0.0,9.52,3.109,165.44,2.289,182.634,8.645,4.215,1.4848913618206208,-0.05148562652387854,-0.10593071323786175,-0.36184560610269173,-0.05612884019998431,1.2408042265858898,0.018382030168253464,-0.46922635027961157
,99.38569,309.876,559.199,78.017,55.655,10.06,1011390.0,173.319,179.721,43.015,8.934,592.861,143.681,19.81,697.197,388.452,47.297,5.889,235.422,75.927,6.417,616.113,2.334,69.863,62.603,631.316,348.911,75.612,105.062,297,3.439,928.151,0.0,0.0,6.093,3.674,174.632,2.41,168.85,7.758,3.512,1.1883749123647425,-0.036593664355996425,0.004757220525900686,-0.2534140420106249,-0.20789105811599554,1.368607027619115,-0.6169076977292891,-0.45414892295141107
,99.51501,255.511,493.411,78.017,58.929,9.398,899.014,161.227,163.383,48.392,8.934,613.072,113.954,19.81,671.845,334.872,45.819,6.87,219.727,80.145,6.738,601.266,3.982,74.23,53.968,564.861,276.061,70.486,82.776,242,1.608,769.686,0.0,0.0,5.331,3.392,174.632,2.892,182.634,8.866,3.688,0.8493149384089204,-0.08127897460798744,0.026878090160933118,-0.29661388471545175,-0.0016113078560601806,0.9619603202679999,-0.636850951890655,-0.3373660399592144
,99.6199,304.439,526.305,91.02,68.751,9.663,899.014,173.319,147.045,59.146,8.934,559.176,99.09,19.81,557.758,348.267,45.819,7.525,251.117,80.145,5.454,593.843,2.197,69.863,53.968,531.634,279.896,73.049,78.531,143,2.274,769.686,0.0,0.0,6.474,2.261,183.823,2.048,182.634,8.866,4.566,1.0866737297039184,-0.03661990057120086,-0.032160733284136225,-0.29657163059403246,-0.10033032578562283,0.7554416632081349,-0.7164146063904622,-0.42262837890876587
,99.63353,413.168,567.422,117.025,117.859,11.649,1011390.0,177.35,147.045,53.769,10.051,437.909,108.999,19.81,405.642,348.267,45.819,7.852,266.812,88.581,6.417,593.843,2.334,69.863,51.809,498.407,299.067,80.738,80.653,253,3.439,882.875,0.0,1.254,7.997,3.109,193.014,2.41,182.634,9.088,4.215,1.556492193955571,-0.02172793840331865,-0.1650107817187789,-0.2839375677210003,-0.03697538799224292,0.946898381957016,-0.6566843801622969,-0.32770522890830334
,99.58079,380.549,542.752,156.034,140.776,10.325,1011390.0,169.288,130.706,53.769,8.934,343.59,104.045,18.286,266.202,428.637,45.819,5.561,235.422,80.145,5.775,601.266,2.197,69.863,53.968,490.1,283.73,76.893,81.715,231,4.993,1041340.0,0.0,1.254,12.567,3.109,183.823,1.928,179.188,7.98,4.215,1.4503725836730343,-0.051524981649605235,-0.2914558160180128,-0.2965927576547421,-0.002777424323818499,0.9303808442111282,0.033396636419696216,-0.47579166431738634
,99.50854,434.913,559.199,221.048,180.063,12.576,1011390.0,169.288,147.045,59.146,7.817,256.008,106.522,13.714,190.144,482.216,39.907,5.561,188.337,75.927,5.134,556.728,2.609,69.863,53.968,548.248,306.735,80.738,70.041,220,4.937,1109253.0,0.0,2.09,11.044,4.24,211.396,2.048,175.742,7.536,4.566,1.7014823795261091,-0.051511862739082974,-0.4568264829342866,-0.5009033409441466,-0.09855383865838703,0.7433348698232105,0.15800344642591882,-0.3460254048884141
,99.53588,429.477,559.199,312.068,163.693,11.252,1123767.0,197.503,163.383,69.899,10.051,208.848,94.136,15.238,164.792,509.006,48.775,8.833,235.422,80.145,4.813,556.728,2.334,69.863,47.491,456.873,279.896,74.33,64.735,187,5.548,1131891.0,0.0,1.254,9.14,3.957,220.587,2.41,192.972,9.531,3.512,1.6561183550852019,0.05273760182517907,-0.48533283970370833,-0.19762239055418515,0.004070645207278726,0.6174972825122195,0.1531095520377104,-0.22800417839619028
,99.62159,413.168,575.646,429.094,163.693,11.252,1236144.0,221.687,212.398,69.899,12.285,181.9,94.136,16.762,152.115,495.611,60.599,10.796,282.506,97.017,6.417,571.574,2.472,65.497,51.809,440.26,256.89,82.02,62.612,132,5.104,1131891.0,0.0,1.254,8.378,2.544,202.205,2.289,210.202,7.98,3.688,1.6824822106127573,0.1421213412396836,-0.49171207569171216,0.22354832930871557,0.11326281100725587,0.5062120192248825,0.053707744957049476,-0.3552191927790091
,99.67623,358.804,559.199,312.068,121.133,9.663,1123767.0,197.503,179.721,69.899,11.168,215.585,91.658,25.905,266.202,549.191,45.819,7.525,235.422,78.036,7.701,578.997,2.06,69.863,53.968,498.407,249.222,65.359,60.49,231,4.161,1041340.0,0.0,2.09,7.997,3.674,193.014,2.41,196.418,9.975,5.093,1.4244878327754091,0.05275071993278129,-0.31591670009646416,-0.29974599160782267,-0.035854994870476616,0.6194624962344535,0.07314328964020114,-0.2800053215925248
,99.72331,337.058,518.081,325.071,117.859,9.001,1123767.0,201.534,163.383,64.523,10.051,269.482,96.613,27.429,329.584,522.401,44.341,6.216,235.422,78.036,6.096,593.843,2.609,78.596,58.285,506.714,237.72,73.049,61.551,220,2.829,1109253.0,0.0,2.09,7.997,2.826,220.587,1.928,203.31,8.201,3.864,1.2259787928114327,0.06762956399306129,-0.23373402758521913,-0.3492311751581013,0.05549284471362446,0.6189675306325408,0.05853129128646049,-0.33474704181739
,99.81053,337.058,476.964,143.031,101.49,9.001,1011390.0,185.411,196.06,69.899,11.168,437.909,101.567,33.525,494.376,562.586,45.819,7.197,251.117,82.254,9.626,616.113,2.472,82.963,66.92,539.941,256.89,74.33,67.919,143,4.05,1063978.0,0.0,1.254,9.901,3.392,183.823,1.928,189.526,8.423,4.215,1.0436551221330157,0.008091646698914743,0.043387701660011574,-0.2934183966409519,0.076885122961593,0.5999898135625061,0.06831974331079009,-0.4648575196053128
,99.91844,315.312,394.728,91.02,81.846,6.883,1123767.0,189.442,163.383,69.899,11.168,606.335,123.863,36.573,671.845,522.401,41.385,7.525,235.422,86.472,7.38,653.228,4.806,74.23,71.237,556.555,272.227,67.922,68.98,286,3.495,1131891.0,0.0,1.672,7.616,4.24,211.396,2.289,189.526,9.088,3.688,0.6628167111774503,0.02295737184867248,0.2741815832539476,-0.435588606446336,0.32548278185311996,0.8240159395720845,0.17301805267736156,-0.2913947932447681
,99.9707,266.384,345.387,91.02,68.751,7.148,1123767.0,181.38,179.721,69.899,12.285,673.706,126.34,42.668,722.55,468.821,45.819,7.852,251.117,84.363,8.021,616.113,2.609,87.329,62.603,606.395,226.217,66.641,62.612,275,2.885,1063978.0,0.0,0.0,6.855,3.957,202.205,2.289,189.526,8.423,5.444,0.35941567973729877,-0.006813434379489732,0.4405434778943413,-0.2902651626878712,-0.1221258412835939,0.7146958900069813,0.108066396531295,-0.2926711763681519
,99.98325,217.456,296.046,91.02,62.203,6.354,1011390.0,177.35,163.383,75.276,11.168,586.124,108.999,36.573,684.521,401.847,41.385,8.179,266.812,80.145,5.454,586.42,1.922,82.963,47.491,539.941,218.549,66.641,50.939,143,2.663,860.237,0.0,0.0,5.712,3.674,211.396,3.013,196.418,10.196,5.796,0.06978591571267914,-0.021714820295716426,0.2519936908205545,-0.4450060541841585,-0.23183374492750725,0.35125513518116647,-0.6169527415480435,-0.07551905879850052
,99.96016,282.694,312.493,117.025,78.573,6.089,1236144.0,201.534,179.721,91.407,13.401,478.331,108.999,35.049,532.405,375.057,44.341,7.525,266.812,80.145,5.454,556.728,1.922,74.23,47.491,523.327,210.88,64.078,48.816,242,2.33,837.599,0.0,0.0,4.95,1.978,211.396,2.289,203.31,8.645,5.444,0.29455623312212503,0.06764268210066351,0.1107464167168352,-0.3460356870836014,-0.1928116448435659,0.4644909635053205,-0.736278063874607,-0.25071506625805806
,99.94144,331.621,337.164,130.028,85.12,6.354,1236144.0,185.411,163.383,102.161,12.285,350.327,111.477,36.573,418.318,428.637,47.297,8.179,282.506,86.472,5.775,556.728,1.785,74.23,51.809,481.793,199.378,58.951,42.449,0,3.051,860.237,0.0,0.0,7.235,3.392,248.161,2.53,213.647,9.088,5.269,0.49544719411204535,0.008065409680790267,-0.006315597405450013,-0.23758449240919427,-0.05231839562416645,0.018403925208397662,-0.6367908941288973,-0.05688289938662867
,99.95289,353.367,304.27,182.04,117.859,5.824,1236144.0,177.35,147.045,112.915,11.168,276.219,111.477,24.382,278.879,522.401,39.907,6.87,235.422,78.036,5.134,564.151,2.334,78.596,53.968,481.793,222.383,56.388,49.878,154,4.216,1041340.0,0.0,0.0,8.759,3.392,202.205,2.651,196.418,7.98,3.337,0.48972303935331135,-0.02172793840331865,-0.2726341596416211,-0.4976867258089371,0.03030014622283973,0.35175010078307917,0.053305137059347335,-0.3022521528886406
,100.0072,375.113,345.387,234.051,144.05,8.339,1236144.0,185.411,147.045,134.422,10.051,222.323,116.431,28.953,215.497,616.165,39.907,5.561,188.337,73.817,4.813,571.574,1.922,87.329,45.333,490.1,195.543,49.981,42.449,143,4.604,1086616.0,0.0,2.09,7.616,3.957,211.396,2.651,179.188,7.315,5.269,0.7364331770229289,0.008052291573188044,-0.26221351107522367,-0.5040580700294952,-0.14301014120279804,0.22688779599049655,0.12308100278273776,-0.22540199823009857
,100.1152,402.295,320.717,442.097,144.05,6.883,1348521.0,233.779,179.721,155.93,13.401,168.426,111.477,22.858,177.468,562.586,44.341,8.506,235.422,80.145,6.096,519.613,2.197,82.963,43.174,431.953,180.207,47.417,36.082,154,3.717,1154529.0,0.0,2.508,6.474,4.24,202.205,2.048,217.093,6.206,4.391,0.7023554961967376,0.1867672963659479,-0.4138556555979355,-0.34607794120502067,-0.0074588558297528805,0.14965683676959496,0.18803265892880427,-0.4204729692504307
,100.3015,396.858,345.387,416.091,144.05,8.737,1573274.0,270.055,212.398,166.684,16.752,154.952,99.09,24.382,164.792,549.191,59.121,10.469,298.201,105.454,6.096,556.728,2.334,74.23,49.65,431.953,180.207,56.388,35.02,0,3.661,1222443.0,0.0,2.09,8.759,3.392,211.396,2.41,248.107,9.753,4.215,0.7801575769408667,0.320810109817239,-0.40547389681730184,0.1866987037637373,0.09085488071628316,-0.09042115875479267,0.17342132382297654,-0.23833827735319846
,100.5061,331.621,312.493,325.071,108.038,8.207,1348521.0,225.718,179.721,177.438,14.518,188.637,94.136,41.144,266.202,575.981,44.341,8.179,235.422,78.036,6.417,571.574,2.06,78.596,51.809,473.487,176.372,46.136,36.082,110,2.33,1041340.0,0.0,2.508,6.855,3.109,193.014,2.289,196.418,8.423,4.215,0.45491570645644386,0.1569870663894412,-0.11396447550403815,-0.3492311751581013,-0.005577627623755062,0.08550795345202605,0.033396636419696216,-0.3652717047171514
,100.6415,315.312,296.046,260.057,91.668,6.354,1460897.0,225.718,163.383,145.176,14.518,222.323,94.136,41.144,329.584,589.376,41.385,7.852,204.032,78.036,6.096,556.728,1.922,82.963,53.968,481.793,168.704,48.699,36.082,187,3.495,1131891.0,0.0,1.672,8.759,3.109,174.632,1.928,179.188,7.093,2.81,0.3285308185059442,0.156973948281839,-0.07705573743605888,-0.4482437963800778,-0.01049844098833747,0.1977684992577716,0.09345439817755437,-0.5754583084488238
,100.7004,299.003,271.376,169.037,78.573,6.089,1348521.0,237.81,179.721,150.553,17.869,323.378,108.999,53.335,519.729,642.955,42.863,8.179,251.117,82.254,5.134,601.266,2.06,87.329,64.761,556.555,184.041,52.544,41.388,209,3.828,1131891.0,0.0,1.672,6.855,4.805,202.205,2.289,196.418,9.753,4.391,0.17945768878634155,0.20165925853383013,0.2188404299749895,-0.39238876374150894,-0.0311889984646667,0.3075688657393704,0.21276470589786642,-0.2907947474897025
,100.6971,277.257,246.705,104.022,65.477,5.559,1236144.0,205.564,163.383,139.799,15.635,410.96,118.908,53.335,621.139,589.376,39.907,6.543,219.727,80.145,6.096,586.42,2.06,91.696,69.079,556.555,172.538,46.136,42.449,187,2.552,1131891.0,0.0,1.672,6.855,3.109,193.014,1.566,189.526,9.31,4.039,0.019446250689468775,0.08251783180168577,0.3147673693550064,-0.4945546189165662,0.02531786979761597,0.2910366793080654,0.09345439817755437,-0.4749449313790787
,100.6304,250.075,230.258,91.02,52.382,5.162,1236144.0,217.656,163.383,139.799,15.635,431.171,123.863,50.288,646.492,522.401,41.385,7.197,235.422,84.363,6.096,556.728,1.922,82.963,58.285,539.941,172.538,47.417,35.02,231,1.719,1018702.0,0.0,1.254,6.855,3.392,193.014,2.289,192.972,9.753,4.742,-0.1219130537314983,0.12719002394607468,0.2906024539198372,-0.43874184039941655,-0.09057966062387614,0.246360478662444,0.03829053080790459,-0.31695454845596965
,100.5792,282.694,205.587,91.02,52.382,4.103,1236144.0,189.442,179.721,129.046,16.752,363.801,104.045,47.24,583.11,428.637,36.951,6.543,235.422,84.363,4.492,541.882,1.785,91.696,47.491,515.021,149.533,44.854,30.775,154,1.83,860.237,0.0,1.672,5.712,3.109,193.014,1.807,186.08,8.201,3.337,-0.1450617233597766,0.022970489956274695,0.17046557269766993,-0.5871973910502521,-0.1868694640543316,0.07191626326136347,-0.6566993947685483,-0.4808200898185417
,100.4717,282.694,222.035,104.022,58.929,3.441,1460897.0,209.595,179.721,139.799,16.752,289.693,101.567,48.764,519.729,442.032,42.863,7.525,251.117,88.581,4.813,534.459,1.785,100.429,53.968,523.327,153.367,42.291,33.959,143,1.997,837.599,0.0,1.254,5.712,2.826,193.014,1.807,203.31,8.645,3.864,-0.072129200917178,0.09742291207717019,0.11243207076149217,-0.3829290618822671,-0.12161786295482935,0.10252045679982677,-0.6766229100144509,-0.45437122298150706
,100.3844,364.24,246.705,143.031,75.299,5.692,1460897.0,221.687,196.06,150.553,20.102,242.534,101.567,47.24,392.966,468.821,41.385,8.506,266.812,94.908,6.738,549.305,1.922,96.062,51.809,498.407,145.699,42.291,31.837,176,2.552,928.151,0.0,0.0,5.712,2.544,220.587,2.651,196.418,8.201,4.391,0.21500993899345425,0.14210822313208138,0.037630990766578096,-0.42293341651259425,-0.07777397520342014,0.11954760883304445,-0.6964010041702988,-0.19286394792240577
,100.3574,326.185,222.035,182.04,104.764,5.427,1460897.0,217.656,163.383,134.422,20.102,222.323,111.477,44.192,304.231,629.56,41.385,6.87,235.422,88.581,6.096,534.459,1.922,96.062,58.285,456.873,141.865,41.01,31.837,165,2.552,1018702.0,0.0,1.254,6.093,4.24,193.014,2.651,189.526,9.088,4.917,0.11173310228882237,0.12719002394607468,-0.03074445257500339,-0.4324353724932553,0.10452614229973266,0.10351038800365223,0.09794568466806067,-0.2649404194375418
,100.4646,402.295,230.258,286.062,130.955,8.339,1573274.0,245.871,163.383,150.553,23.453,168.426,118.908,39.62,240.85,696.535,38.429,5.561,204.032,78.036,5.775,549.305,1.785,100.429,53.968,465.18,141.865,38.446,28.653,187,3.273,1245080.0,0.0,1.672,7.616,4.522,211.396,2.289,179.188,9.31,4.742,0.34944193960075215,0.23142637040273456,-0.15920747655531028,-0.5472141634806347,0.014954789842867385,0.08894341529458119,0.2679285732675163,-0.25493529970216855
,100.6011,369.676,230.258,364.08,117.859,5.427,1798028.0,249.902,196.06,139.799,25.687,134.741,104.045,27.429,190.144,616.165,42.863,10.142,235.422,90.69,6.096,504.767,2.334,87.329,47.491,415.339,138.03,39.728,26.53,121,2.829,1222443.0,0.0,0.0,6.093,3.392,202.205,2.289,192.972,7.98,4.742,0.256305581829581,0.24634456958874124,-0.3813089817670247,-0.3797969549898962,0.10162354666908302,-0.03837906882214809,0.17342132382297654,-0.32423911261356614
,100.6466,380.549,230.258,442.097,121.133,5.957,2135158.0,257.963,261.413,166.684,29.037,134.741,99.09,30.477,164.792,616.165,53.209,10.796,298.201,124.436,7.38,541.882,2.06,82.963,49.65,407.032,134.196,42.291,24.408,121,2.663,1267718.0,0.0,2.508,5.712,2.544,220.587,2.289,210.202,7.758,5.444,0.2850554726095517,0.27617727279857684,-0.33501316340952003,0.017138570272616664,0.12225498983281996,-0.06946357927710703,0.1437947192177932,-0.23613134099150734
,100.578,358.804,213.811,455.1,101.49,5.957,1910404.0,302.301,245.075,161.307,37.972,168.426,99.09,54.859,316.908,776.904,45.819,8.833,251.117,97.017,5.134,541.882,2.197,91.696,53.968,398.726,134.196,39.728,28.653,121,3.217,1131891.0,3.159,2.09,6.093,3.674,174.632,2.289,172.296,7.98,4.391,0.1408554053901657,0.43996465545990554,0.07228735970742282,-0.27134575896938756,0.21183707989371203,-0.007279909681772133,0.1332010513980593,-0.44398609857904864
,100.4687,353.367,197.364,312.068,88.394,4.898,2022781.0,261.994,212.398,161.307,45.79,215.585,106.522,60.955,418.318,750.115,44.341,8.179,251.117,94.908,6.738,564.151,2.334,104.795,64.761,440.26,145.699,41.01,29.714,110,3.772,1267718.0,3.422,1.672,8.378,3.674,165.44,1.807,168.85,7.758,3.161,0.04321839744015087,0.2910298798407324,0.2165321672385938,-0.32398417647274674,0.26909169688815077,-0.007774875283684925,0.22328802565880299,-0.606361437786283
,100.4043,353.367,189.14,156.034,72.025,4.5,2135158.0,270.055,245.075,155.93,41.322,296.43,111.477,76.194,595.787,736.72,45.819,8.179,251.117,101.236,7.059,593.843,2.334,104.795,73.396,448.566,149.533,49.981,32.898,154,3.273,1245080.0,3.29,1.254,7.235,3.957,174.632,1.928,168.85,9.531,4.742,-0.02079355378269123,0.3208363468353635,0.536557978608582,-0.2650377959309584,0.36258364576671887,0.1030154224017395,0.22818192004701135,-0.4584964734542249
,100.4072,331.621,172.693,130.028,65.477,5.957,2359911.0,257.963,326.766,150.553,35.738,323.378,111.477,83.813,646.492,736.72,42.863,8.179,266.812,107.563,7.38,630.959,2.746,100.429,79.872,481.793,145.699,46.136,31.837,99,3.606,1267718.0,3.027,1.254,7.235,3.957,174.632,2.772,192.972,7.758,4.391,-0.13745099350351314,0.2762297460319058,0.681804325122835,-0.354527334111564,0.41008759759941077,0.007287063027298914,0.24319652629845412,-0.36502865857954836
,100.4591,315.312,164.47,130.028,55.655,5.295,2022781.0,266.025,261.413,150.553,29.037,363.801,113.954,74.67,684.521,669.745,45.819,8.506,282.506,118.108,7.059,586.42,2.472,96.062,75.555,490.1,153.367,46.136,32.898,220,3.606,1199805.0,3.027,1.672,6.093,3.392,165.44,2.41,172.296,9.753,4.215,-0.2204818830779619,0.3059611971343411,0.5871903606425171,-0.23976967153099552,0.30694972463785786,0.19923874737809286,0.15840671757153377,-0.42072572975868977
,100.4482,255.511,156.246,117.025,52.382,3.971,1910404.0,257.963,277.751,139.799,23.453,309.904,108.999,76.194,646.492,522.401,42.863,9.815,282.506,107.563,6.096,504.767,2.06,100.429,60.444,473.487,149.533,47.417,26.53,187,1.497,928.151,1.974,1.672,4.95,2.544,174.632,1.807,168.85,8.423,4.391,-0.3771937166039404,0.2761903909061791,0.5512364836904162,-0.35450620839695574,0.1074230225487348,0.057844256154205236,-0.6964010041702988,-0.517313989741817
,100.369,304.439,148.023,130.028,58.929,4.765,2359911.0,266.025,310.428,150.553,25.687,256.008,113.954,73.146,570.434,522.401,44.341,9.815,298.201,109.672,6.738,504.767,1.922,91.696,53.968,440.26,134.196,39.728,26.53,198,2.219,860.237,1.842,1.254,3.808,3.109,174.632,2.289,196.418,8.645,3.864,-0.29461606115629535,0.3060005522600678,0.44589668625836115,-0.3018466638328869,0.08705211172541805,0.07388147698359745,-0.6566993947685483,-0.44306258057254
,100.353,342.494,156.246,169.037,68.751,4.103,1910404.0,245.871,261.413,139.799,24.57,208.848,99.09,67.05,456.347,549.191,44.341,9.488,298.201,109.672,5.454,504.767,2.06,91.696,53.968,431.953,122.694,37.165,24.408,176,2.052,882.875,2.369,1.254,4.57,2.826,165.44,1.687,155.067,8.201,4.215,-0.16785876088442284,0.23150508065418793,0.30165078359517794,-0.3018466638328869,0.12022870796919079,0.010722524869854071,-0.676592880801948,-0.5854253131265693
,100.3886,456.659,156.246,221.048,108.038,4.368,1573274.0,241.841,261.413,123.669,24.57,202.111,108.999,59.431,367.613,750.115,41.385,8.506,251.117,103.345,5.775,527.036,2.197,91.696,64.761,431.953,126.528,38.446,24.408,143,2.552,1131891.0,3.29,1.672,6.474,3.674,193.014,1.687,179.188,8.423,4.039,0.1443400008359436,0.21661681284556353,0.17862326329120387,-0.4103401126287135,0.2750362264254338,-0.037389137618322583,0.1332010513980593,-0.47568498512584745
,100.4265,472.968,189.14,377.082,140.776,8.339,1910404.0,266.025,277.751,134.422,21.219,175.163,123.863,51.811,329.584,843.879,44.341,10.142,235.422,97.017,7.38,556.728,2.609,109.161,62.603,423.646,130.362,42.291,23.347,154,4.05,1335632.0,3.553,1.254,6.474,3.957,220.587,2.289,158.512,7.98,3.864,0.36431176720964703,0.3059743152419433,0.03339781688164182,-0.3208520695803758,0.3071055158995158,-0.03689417201640983,0.2882403450527824,-0.2770926549970832
,100.4984,434.913,156.246,520.114,127.681,5.162,1798028.0,274.086,343.105,123.669,23.453,161.689,101.567,39.62,266.202,750.115,45.819,15.05,282.506,107.563,6.738,527.036,2.472,113.528,51.809,398.726,134.196,37.165,22.285,143,3.495,1222443.0,3.027,2.09,5.712,2.826,183.823,2.41,172.296,7.315,3.864,0.14193159927908774,0.33580701925469914,-0.1665673514217052,-0.25553584129639856,0.2108157124690602,-0.06848829675869857,0.1336043225436743,-0.4182600822984449
,100.5551,434.913,156.246,806.177,124.407,6.354,2135158.0,298.27,424.796,145.176,35.738,134.741,96.613,38.097,240.85,736.72,56.165,15.377,313.896,141.308,6.738,527.036,2.884,91.696,51.809,390.419,118.86,38.446,20.163,143,2.663,1267718.0,3.29,1.254,6.093,3.109,202.205,2.41,175.742,7.98,4.039,0.13504491384782885,0.4252169948844079,-0.21922721685042965,0.14135593605852814,0.27112534972220803,-0.09957280721365752,0.18354137243829807,-0.32374937929272085
,100.5492,385.986,148.023,520.114,101.49,5.427,1685651.0,257.963,294.09,129.046,36.855,161.689,89.181,73.146,354.937,790.299,45.819,10.469,251.117,109.672,6.096,512.19,1.922,104.795,58.285,415.339,122.694,34.602,22.285,154,2.607,1222443.0,3.29,2.508,4.95,3.109,174.632,2.53,168.85,8.645,4.215,-0.04111821927131965,0.2762035098167014,0.342671739180829,-0.2524248601186359,0.20207904376153696,-0.052451075929306354,0.1535128231833254,-0.39061466686844887
,100.5726,369.676,131.576,325.071,94.942,5.295,1685651.0,266.025,277.751,129.046,33.504,208.848,104.045,74.67,456.347,763.51,41.385,10.142,266.812,118.108,7.38,497.344,3.158,113.528,64.761,423.646,130.362,39.728,23.347,176,2.774,1245080.0,3.553,2.508,5.331,2.826,165.44,2.53,179.188,7.758,3.864,-0.14684506170752853,0.3059743152419433,0.41747281917574297,-0.3882463478964396,0.3897109713944462,-0.004819730357625386,0.14861826554720417,-0.4593051995752476
,100.6716,364.24,131.576,208.045,78.573,4.765,1460897.0,241.841,277.751,118.292,26.803,242.534,99.09,88.385,633.816,763.51,41.385,9.488,266.812,118.108,6.738,534.459,2.746,113.528,75.555,465.18,130.362,42.291,25.469,220,2.219,1267718.0,3.027,1.672,5.331,3.674,165.44,2.53,165.404,9.975,3.688,-0.19220698270145029,0.21662993095316574,0.6626923953062283,-0.3882463478964396,0.3926135670250961,0.09041366341490244,0.22328802565880299,-0.4097582562464519
