date,cci,indicator,trend_score,year,month,quarter,year_month,economic_period
,100.5865,Bigbag,-0.3175131473501813,,,,NaT,Unknown
,100.6138,Bigbag,-0.3669560767790405,,,,NaT,Unknown
,100.7571,Bigbag,-0.268049089514511,,,,NaT,Unknown
,100.9613,Bigbag,-0.5649813178768919,,,,NaT,Unknown
,101.0749,Bigbag,-0.4165046401653465,,,,NaT,Unknown
,101.1291,Bigbag,0.3258364929248593,,,,NaT,Unknown
,101.1371,Bigbag,-0.5649601908161823,,,,NaT,Unknown
,101.0739,Bigbag,-0.6144665014271705,,,,NaT,Unknown
,100.9943,Bigbag,-0.5154750072659037,,,,NaT,Unknown
,100.9702,Bigbag,-0.5154750072659037,,,,NaT,Unknown
,100.9881,Bigbag,-0.6544497303428891,,,,NaT,Unknown
,100.9631,Bigbag,-0.7503003446700341,,,,NaT,Unknown
,100.9196,Bigbag,-0.354343140966718,,,,NaT,Unknown
,100.7676,Bigbag,-0.1932746545035598,,,,NaT,Unknown
,100.5712,Bigbag,-0.3912365157653836,,,,NaT,Unknown
,100.3328,Bigbag,-0.4007384703999435,,,,NaT,Unknown
,100.0589,Bigbag,-0.338576971201315,,,,NaT,Unknown
,99.8483,Bigbag,0.202627940959378,,,,NaT,Unknown
,99.63045,Bigbag,-0.249108560081419,,,,NaT,Unknown
,99.32162,Bigbag,-0.357538629041218,,,,NaT,Unknown
,98.95058,Bigbag,-0.103806243383664,,,,NaT,Unknown
,98.49242,Bigbag,-0.2090619513296726,,,,NaT,Unknown
,98.04234,Bigbag,-0.3975429836715448,,,,NaT,Unknown
,97.69081,Bigbag,-0.2459341990676287,,,,NaT,Unknown
,97.58231,Bigbag,-0.1932746545035598,,,,NaT,Unknown
,97.66558,Bigbag,-0.0353382749327728,,,,NaT,Unknown
,97.67867,Bigbag,-0.539713193476929,,,,NaT,Unknown
,97.41298,Bigbag,-0.4934234966550491,,,,NaT,Unknown
,97.16837,Bigbag,-0.2301665341699577,,,,NaT,Unknown
,97.03234,Bigbag,0.060457731153994,,,,NaT,Unknown
,96.9688,Bigbag,-0.4344363584702106,,,,NaT,Unknown
,96.97824,Bigbag,-0.6355514523390138,,,,NaT,Unknown
,97.20629,Bigbag,-0.539713193476929,,,,NaT,Unknown
,97.66534,Bigbag,-0.3386192253227343,,,,NaT,Unknown
,98.12306,Bigbag,-0.3386192253227343,,,,NaT,Unknown
,98.46567,Bigbag,-0.2859808078193751,,,,NaT,Unknown
,98.68877,Bigbag,-0.335444864308944,,,,NaT,Unknown
,98.89773,Bigbag,-0.2827853197448752,,,,NaT,Unknown
,99.11938,Bigbag,-0.4807894337820169,,,,NaT,Unknown
,99.21873,Bigbag,-0.3912998956014112,,,,NaT,Unknown
,99.24712,Bigbag,-0.3291791540458329,,,,NaT,Unknown
,99.30729,Bigbag,0.0330678074682574,,,,NaT,Unknown
,99.37518,Bigbag,-0.4744814707435877,,,,NaT,Unknown
,99.39132,Bigbag,-0.5176601863877052,,,,NaT,Unknown
,99.38895,Bigbag,-0.4155365853340674,,,,NaT,Unknown
,99.36604,Bigbag,-0.3196983264719827,,,,NaT,Unknown
,99.31453,Bigbag,-0.4650006431697376,,,,NaT,Unknown
,99.26768,Bigbag,-0.4681538771228182,,,,NaT,Unknown
,99.21994,Bigbag,-0.5608177763172142,,,,NaT,Unknown
,99.23846,Bigbag,-0.4618262821559473,,,,NaT,Unknown
,99.2652,Bigbag,-0.6198049145020523,,,,NaT,Unknown
,99.30903,Bigbag,-0.567187624059403,,,,NaT,Unknown
,99.38902,Bigbag,-0.4186686935725397,,,,NaT,Unknown
,99.42262,Bigbag,-0.1491278840281633,,,,NaT,Unknown
,99.38183,Bigbag,-0.4060557577602172,,,,NaT,Unknown
,99.27272,Bigbag,-0.4586941752635763,,,,NaT,Unknown
,99.04582,Bigbag,-0.3039321567065796,,,,NaT,Unknown
,98.91441,Bigbag,-0.5144646996593066,,,,NaT,Unknown
,98.90597,Bigbag,-0.455562067025104,,,,NaT,Unknown
,98.82299,Bigbag,-0.4586941752635763,,,,NaT,Unknown
,98.58913,Bigbag,-0.3533962131961483,,,,NaT,Unknown
,98.31213,Bigbag,-0.211247130451474,,,,NaT,Unknown
,98.20346,Bigbag,-0.455562067025104,,,,NaT,Unknown
,98.21943,Bigbag,-0.498761909729931,,,,NaT,Unknown
,98.35287,Bigbag,-0.1270960053457504,,,,NaT,Unknown
,98.53907,Bigbag,0.3835853811045668,,,,NaT,Unknown
,98.7452,Bigbag,-0.1828665297414805,,,,NaT,Unknown
,98.89159,Bigbag,-0.1828876568021902,,,,NaT,Unknown
,98.95768,Bigbag,-0.2292196063993882,,,,NaT,Unknown
,98.95599,Bigbag,-0.1545070560921967,,,,NaT,Unknown
,98.92139,Bigbag,-0.2197810302547546,,,,NaT,Unknown
,98.82849,Bigbag,-0.2755093018751668,,,,NaT,Unknown
,98.77732,Bigbag,-0.0681088658148106,,,,NaT,Unknown
,98.77785,Bigbag,-0.1143985612905893,,,,NaT,Unknown
,98.82154,Bigbag,-0.2997671186685323,,,,NaT,Unknown
,98.88181,Bigbag,-0.4672069480061474,,,,NaT,Unknown
,98.89039,Bigbag,-0.1144619424727182,,,,NaT,Unknown
,98.8409,Bigbag,0.2540929834259022,,,,NaT,Unknown
,98.90736,Bigbag,-0.2197387774794366,,,,NaT,Unknown
,99.02441,Bigbag,-0.3619089872848207,,,,NaT,Unknown
,99.13401,Bigbag,-0.2628963660628444,,,,NaT,Unknown
,99.24032,Bigbag,-0.3618456061026917,,,,NaT,Unknown
,99.38569,Bigbag,-0.2534140420106249,,,,NaT,Unknown
,99.51501,Bigbag,-0.2966138847154517,,,,NaT,Unknown
,99.6199,Bigbag,-0.2965716305940324,,,,NaT,Unknown
,99.63353,Bigbag,-0.2839375677210003,,,,NaT,Unknown
,99.58079,Bigbag,-0.2965927576547421,,,,NaT,Unknown
,99.50854,Bigbag,-0.5009033409441466,,,,NaT,Unknown
,99.53588,Bigbag,-0.1976223905541851,,,,NaT,Unknown
,99.62159,Bigbag,0.2235483293087155,,,,NaT,Unknown
,99.67623,Bigbag,-0.2997459916078226,,,,NaT,Unknown
,99.72331,Bigbag,-0.3492311751581013,,,,NaT,Unknown
,99.81053,Bigbag,-0.2934183966409519,,,,NaT,Unknown
,99.91844,Bigbag,-0.435588606446336,,,,NaT,Unknown
,99.9707,Bigbag,-0.2902651626878712,,,,NaT,Unknown
,99.98325,Bigbag,-0.4450060541841585,,,,NaT,Unknown
,99.96016,Bigbag,-0.3460356870836014,,,,NaT,Unknown
,99.94144,Bigbag,-0.2375844924091942,,,,NaT,Unknown
,99.95289,Bigbag,-0.4976867258089371,,,,NaT,Unknown
,100.0072,Bigbag,-0.5040580700294952,,,,NaT,Unknown
,100.1152,Bigbag,-0.3460779412050206,,,,NaT,Unknown
,100.3015,Bigbag,0.1866987037637373,,,,NaT,Unknown
,100.5061,Bigbag,-0.3492311751581013,,,,NaT,Unknown
,100.6415,Bigbag,-0.4482437963800778,,,,NaT,Unknown
,100.7004,Bigbag,-0.3923887637415089,,,,NaT,Unknown
,100.6971,Bigbag,-0.4945546189165662,,,,NaT,Unknown
,100.6304,Bigbag,-0.4387418403994165,,,,NaT,Unknown
,100.5792,Bigbag,-0.5871973910502521,,,,NaT,Unknown
,100.4717,Bigbag,-0.3829290618822671,,,,NaT,Unknown
,100.3844,Bigbag,-0.4229334165125942,,,,NaT,Unknown
,100.3574,Bigbag,-0.4324353724932553,,,,NaT,Unknown
,100.4646,Bigbag,-0.5472141634806347,,,,NaT,Unknown
,100.6011,Bigbag,-0.3797969549898962,,,,NaT,Unknown
,100.6466,Bigbag,0.0171385702726166,,,,NaT,Unknown
,100.578,Bigbag,-0.2713457589693875,,,,NaT,Unknown
,100.4687,Bigbag,-0.3239841764727467,,,,NaT,Unknown
,100.4043,Bigbag,-0.2650377959309584,,,,NaT,Unknown
,100.4072,Bigbag,-0.354527334111564,,,,NaT,Unknown
,100.4591,Bigbag,-0.2397696715309955,,,,NaT,Unknown
,100.4482,Bigbag,-0.3545062083969557,,,,NaT,Unknown
,100.369,Bigbag,-0.3018466638328869,,,,NaT,Unknown
,100.353,Bigbag,-0.3018466638328869,,,,NaT,Unknown
,100.3886,Bigbag,-0.4103401126287135,,,,NaT,Unknown
,100.4265,Bigbag,-0.3208520695803758,,,,NaT,Unknown
,100.4984,Bigbag,-0.2555358412963985,,,,NaT,Unknown
,100.5551,Bigbag,0.1413559360585281,,,,NaT,Unknown
,100.5492,Bigbag,-0.2524248601186359,,,,NaT,Unknown
,100.5726,Bigbag,-0.3882463478964396,,,,NaT,Unknown
,100.6716,Bigbag,-0.3882463478964396,,,,NaT,Unknown
,100.7779,Bigbag,-0.2797936580897643,,,,NaT,Unknown
,100.8479,Bigbag,-0.2734660631228934,,,,NaT,Unknown
,100.8715,Bigbag,-0.3324124436646818,,,,NaT,Unknown
,100.9022,Bigbag,-0.1744745689616268,,,,NaT,Unknown
,100.9646,Bigbag,-0.2734449360621838,,,,NaT,Unknown
,101.0394,Bigbag,-0.1250316395327675,,,,NaT,Unknown
,101.1279,Bigbag,-0.2892759807958823,,,,NaT,Unknown
,101.1537,Bigbag,0.0549999999025616,,,,NaT,Unknown
,101.1465,Bigbag,0.4887640249954445,,,,NaT,Unknown
,101.1462,Bigbag,-0.0840381030104516,,,,NaT,Unknown
,101.1635,Bigbag,-0.1987972607232878,,,,NaT,Unknown
,101.1716,Bigbag,-0.0997846408474129,,,,NaT,Unknown
,101.1573,Bigbag,-0.1956229010555989,,,,NaT,Unknown
,101.1505,Bigbag,-0.347189431538096,,,,NaT,Unknown
,101.1641,Bigbag,-0.19555951987347,,,,NaT,Unknown
,101.1837,Bigbag,-0.2418688472776904,,,,NaT,Unknown
,101.1361,Bigbag,-0.1334599053786012,,,,NaT,Unknown
,101.0653,Bigbag,-0.3008786090016077,,,,NaT,Unknown
,100.9734,Bigbag,-0.3872979249936021,,,,NaT,Unknown
,100.8683,Bigbag,0.0550211269632712,,,,NaT,Unknown
,100.7913,Bigbag,0.1918317966330635,,,,NaT,Unknown
,100.7627,Bigbag,-0.1177359897346174,,,,NaT,Unknown
,100.828,Bigbag,-0.297725375048527,,,,NaT,Unknown
,100.9065,Bigbag,-0.2756512422446948,,,,NaT,Unknown
,100.9201,Bigbag,-0.331421766640425,,,,NaT,Unknown
,100.8882,Bigbag,-0.328226278565925,,,,NaT,Unknown
,100.7932,Bigbag,-0.3746004822845424,,,,NaT,Unknown
,100.665,Bigbag,-0.2755667340018561,,,,NaT,Unknown
,100.5145,Bigbag,-0.1608090714212876,,,,NaT,Unknown
,100.4945,Bigbag,-0.2387156133246097,,,,NaT,Unknown
,100.5689,Bigbag,-0.2851109441039366,,,,NaT,Unknown
,100.712,Bigbag,-0.0934132966268548,,,,NaT,Unknown
,100.8151,Bigbag,0.3530270441143781,,,,NaT,Unknown
,100.7446,Bigbag,-0.0596957779742472,,,,NaT,Unknown
,100.2593,Bigbag,-0.0871068287206936,,,,NaT,Unknown
,99.21815,Bigbag,-0.6146222910479252,,,,NaT,Unknown
,98.10604,Bigbag,-0.5525314494948071,,,,NaT,Unknown
,97.75997,Bigbag,-0.455661754619314,,,,NaT,Unknown
,97.96384,Bigbag,-0.2851109441039366,,,,NaT,Unknown
,98.23829,Bigbag,-0.2040074176477453,,,,NaT,Unknown
,98.49018,Bigbag,-0.2018026079436035,,,,NaT,Unknown
,98.70477,Bigbag,-0.2450447034237486,,,,NaT,Unknown
,98.78632,Bigbag,-0.1555551652431431,,,,NaT,Unknown
,98.79976,Bigbag,-0.0997001326045743,,,,NaT,Unknown
,98.91467,Bigbag,0.3287692273210126,,,,NaT,Unknown
,99.05409,Bigbag,-0.0776471268614518,,,,NaT,Unknown
,99.32957,Bigbag,-0.2418899743384,,,,NaT,Unknown
,99.73615,Bigbag,-0.1639411783136586,,,,NaT,Unknown
,100.0586,Bigbag,-0.09545058766979,,,,NaT,Unknown
,100.3027,Bigbag,-0.08277427202144,,,,NaT,Unknown
,100.4537,Bigbag,-0.2258280284152645,,,,NaT,Unknown
,100.3535,Bigbag,-0.1078748777601963,,,,NaT,Unknown
,100.1148,Bigbag,-0.0646327822800513,,,,NaT,Unknown
,99.95164,Bigbag,-0.086620911708777,,,,NaT,Unknown
,99.76938,Bigbag,-0.0899642878621431,,,,NaT,Unknown
,99.54403,Bigbag,0.238753802067357,,,,NaT,Unknown
,99.30601,Bigbag,0.3946755127881864,,,,NaT,Unknown
,98.97307,Bigbag,0.1830255317930461,,,,NaT,Unknown
,98.51152,Bigbag,0.2515372481515233,,,,NaT,Unknown
,97.96985,Bigbag,0.1454176241994143,,,,NaT,Unknown
,97.5761,Bigbag,1.638709917669476,,,,NaT,Unknown
,97.20341,Bigbag,1.3688738764420807,,,,NaT,Unknown
,96.8323,Bigbag,0.0369664281789058,,,,NaT,Unknown
,96.63258,Bigbag,1.7862395279941448,,,,NaT,Unknown
,96.6407,Bigbag,1.8855670175348864,,,,NaT,Unknown
,96.66358,Bigbag,1.5437949008774492,,,,NaT,Unknown
,96.7627,Bigbag,0.3117400154946157,,,,NaT,Unknown
,96.9458,Bigbag,2.195071418013133,,,,NaT,Unknown
,97.21941,Bigbag,2.7884925585633327,,,,NaT,Unknown
,97.52456,Bigbag,1.9939759547266716,,,,NaT,Unknown
,97.77238,Bigbag,1.871672365057564,,,,NaT,Unknown
,97.93935,Bigbag,1.826601000357352,,,,NaT,Unknown
,98.14481,Bigbag,2.0907176820989632,,,,NaT,Unknown
,98.32935,Bigbag,1.9318989671320848,,,,NaT,Unknown
,98.50545,Bigbag,1.825317937591,,,,NaT,Unknown
,98.58678,Bigbag,1.856829294384708,,,,NaT,Unknown
,98.48763,Bigbag,1.8451647767679185,,,,NaT,Unknown
,98.32858,Bigbag,0.4350330757029353,,,,NaT,Unknown
,98.22819,Bigbag,0.4254873718146884,,,,NaT,Unknown
,98.33882,Bigbag,2.385790747292223,,,,NaT,Unknown
,98.66457,Bigbag,2.7455380368075826,,,,NaT,Unknown
,99.00814,Bigbag,2.177676066351497,,,,NaT,Unknown
,99.19379,Bigbag,0.7288455512919044,,,,NaT,Unknown
,99.2499,Bigbag,1.9459603593164725,,,,NaT,Unknown
,99.17113,Bigbag,0.7225164611927656,,,,NaT,Unknown
,99.02784,Bigbag,2.22623665567696,,,,NaT,Unknown
,98.94792,Bigbag,2.2599556694618355,,,,NaT,Unknown
,98.92973,Bigbag,2.461405264923948,,,,NaT,Unknown
,98.96976,Bigbag,2.6710358358448363,,,,NaT,Unknown
,99.04605,Bigbag,3.0612007859949,,,,NaT,Unknown
,99.12044,Bigbag,1.6762751803025082,,,,NaT,Unknown
,99.1316,Bigbag,3.2973374500731665,,,,NaT,Unknown
,99.0723,Bigbag,5.059763745048968,,,,NaT,Unknown
,100.8491,Highheelindex,-1.1298266216366517,,,,NaT,Unknown
,100.8355,Highheelindex,-1.433856687049389,,,,NaT,Unknown
,100.7913,Highheelindex,-1.5899403898890565,,,,NaT,Unknown
,100.7505,Highheelindex,-1.5314095885111931,,,,NaT,Unknown
,100.7282,Highheelindex,-1.4810161273999272,,,,NaT,Unknown
,100.7717,Highheelindex,-1.0799830658980147,,,,NaT,Unknown
,100.8285,Highheelindex,-1.3464674077178111,,,,NaT,Unknown
,100.8303,Highheelindex,-1.5118985384692227,,,,NaT,Unknown
,100.8061,Highheelindex,-1.1970867207516094,,,,NaT,Unknown
,100.81,Highheelindex,-0.6751966584735337,,,,NaT,Unknown
,100.8644,Highheelindex,-1.258261934167751,,,,NaT,Unknown
,100.9582,Highheelindex,-0.9912146006232496,,,,NaT,Unknown
,101.0323,Highheelindex,-0.74388340639667,,,,NaT,Unknown
,101.011,Highheelindex,-1.1103155715946806,,,,NaT,Unknown
,100.8773,Highheelindex,-1.1277872534209463,,,,NaT,Unknown
,100.7314,Highheelindex,-1.253593589013892,,,,NaT,Unknown
,100.6746,Highheelindex,-1.3921925236752182,,,,NaT,Unknown
,100.7139,Highheelindex,-1.4137405931848448,,,,NaT,Unknown
,100.6771,Highheelindex,-0.9653614152454222,,,,NaT,Unknown
,100.4738,Highheelindex,-1.035526458739079,,,,NaT,Unknown
,100.2284,Highheelindex,-1.2556198708775217,,,,NaT,Unknown
,100.2087,Highheelindex,-0.982835445819737,,,,NaT,Unknown
,100.4345,Highheelindex,-0.7603525225320074,,,,NaT,Unknown
,100.7531,Highheelindex,-0.6327696998118257,,,,NaT,Unknown
,100.9735,Highheelindex,-0.945447127953449,,,,NaT,Unknown
,101.0192,Highheelindex,-0.8370100818560563,,,,NaT,Unknown
,100.9796,Highheelindex,-0.9540740333598312,,,,NaT,Unknown
,100.8748,Highheelindex,-1.2838733050086628,,,,NaT,Unknown
,100.7045,Highheelindex,-1.1638667499098936,,,,NaT,Unknown
,100.6121,Highheelindex,-1.3364138535032506,,,,NaT,Unknown
,100.5865,Highheelindex,-1.347943354540282,,,,NaT,Unknown
,100.6138,Highheelindex,-1.1893199807410983,,,,NaT,Unknown
,100.7571,Highheelindex,-0.9934590581149056,,,,NaT,Unknown
,100.9613,Highheelindex,-0.7413494508188011,,,,NaT,Unknown
,101.0749,Highheelindex,-0.9607924843334216,,,,NaT,Unknown
,101.1291,Highheelindex,-0.8396595161167137,,,,NaT,Unknown
,101.1371,Highheelindex,-0.9977695008200104,,,,NaT,Unknown
,101.0739,Highheelindex,-0.8291406449003073,,,,NaT,Unknown
,100.9943,Highheelindex,-1.1695614847107834,,,,NaT,Unknown
,100.9702,Highheelindex,-1.220008344752994,,,,NaT,Unknown
,100.9881,Highheelindex,-1.3722916273498451,,,,NaT,Unknown
,100.9631,Highheelindex,-1.1543668973700898,,,,NaT,Unknown
,100.9196,Highheelindex,-1.2144233732532457,,,,NaT,Unknown
,100.7676,Highheelindex,-1.091767079279294,,,,NaT,Unknown
,100.5712,Highheelindex,-0.9900484841554914,,,,NaT,Unknown
,100.3328,Highheelindex,-0.8686683745649639,,,,NaT,Unknown
,100.0589,Highheelindex,-0.8475313018205116,,,,NaT,Unknown
,99.8483,Highheelindex,-0.6419042789324476,,,,NaT,Unknown
,99.63045,Highheelindex,-0.8300572712461969,,,,NaT,Unknown
,99.32162,Highheelindex,-0.9870031836152594,,,,NaT,Unknown
,98.95058,Highheelindex,-0.9530657522872552,,,,NaT,Unknown
,98.49242,Highheelindex,-1.032115884779665,,,,NaT,Unknown
,98.04234,Highheelindex,-1.1356133157787522,,,,NaT,Unknown
,97.69081,Highheelindex,-1.2516666374619023,,,,NaT,Unknown
,97.58231,Highheelindex,-1.0380604143169478,,,,NaT,Unknown
,97.66558,Highheelindex,-0.9004771316986261,,,,NaT,Unknown
,97.67867,Highheelindex,-0.8206587931515567,,,,NaT,Unknown
,97.41298,Highheelindex,-0.6396274890613999,,,,NaT,Unknown
,97.16837,Highheelindex,-0.5658994469802696,,,,NaT,Unknown
,97.03234,Highheelindex,-0.663191816101654,,,,NaT,Unknown
,96.9688,Highheelindex,-0.7384488993216758,,,,NaT,Unknown
,96.97824,Highheelindex,-0.7231058916897524,,,,NaT,Unknown
,97.20629,Highheelindex,-0.8167381967298539,,,,NaT,Unknown
,97.66534,Highheelindex,-0.8344704108965396,,,,NaT,Unknown
,98.12306,Highheelindex,-1.0058994701161794,,,,NaT,Unknown
,98.46567,Highheelindex,-1.085720157411298,,,,NaT,Unknown
,98.68877,Highheelindex,-0.9581480722951432,,,,NaT,Unknown
,98.89773,Highheelindex,-0.8742607170351406,,,,NaT,Unknown
,99.11938,Highheelindex,-0.7425122006529608,,,,NaT,Unknown
,99.21873,Highheelindex,-0.7289456801482732,,,,NaT,Unknown
,99.24712,Highheelindex,-0.6878865605966762,,,,NaT,Unknown
,99.30729,Highheelindex,-0.553350927266635,,,,NaT,Unknown
,99.37518,Highheelindex,-0.717056621073707,,,,NaT,Unknown
,99.39132,Highheelindex,-0.6995718528953658,,,,NaT,Unknown
,99.38895,Highheelindex,-0.9326891260822904,,,,NaT,Unknown
,99.36604,Highheelindex,-0.8151175008642759,,,,NaT,Unknown
,99.31453,Highheelindex,-0.9057045053641456,,,,NaT,Unknown
,99.26768,Highheelindex,-0.8403125481031096,,,,NaT,Unknown
,99.21994,Highheelindex,-0.6752366664378783,,,,NaT,Unknown
,99.23846,Highheelindex,-0.594396960466157,,,,NaT,Unknown
,99.2652,Highheelindex,-0.5542675536125249,,,,NaT,Unknown
,99.30903,Highheelindex,-0.3671302133417797,,,,NaT,Unknown
,99.38902,Highheelindex,-0.4284612180195793,,,,NaT,Unknown
,99.42262,Highheelindex,-0.2542343042480519,,,,NaT,Unknown
,99.38183,Highheelindex,-0.4287086640079238,,,,NaT,Unknown
,99.27272,Highheelindex,-0.4930946889444323,,,,NaT,Unknown
,99.04582,Highheelindex,-0.5128508362266985,,,,NaT,Unknown
,98.91441,Highheelindex,-0.3919807490984597,,,,NaT,Unknown
,98.90597,Highheelindex,-0.6456173533999318,,,,NaT,Unknown
,98.82299,Highheelindex,-0.9447208900664394,,,,NaT,Unknown
,98.58913,Highheelindex,-0.9642319401084098,,,,NaT,Unknown
,98.31213,Highheelindex,-0.7676101823979854,,,,NaT,Unknown
,98.20346,Highheelindex,-0.8355418106185376,,,,NaT,Unknown
,98.21943,Highheelindex,-0.305199880223054,,,,NaT,Unknown
,98.35287,Highheelindex,-0.2571902988096463,,,,NaT,Unknown
,98.53907,Highheelindex,-0.2289368646785049,,,,NaT,Unknown
,98.7452,Highheelindex,-0.1776113421212248,,,,NaT,Unknown
,98.89159,Highheelindex,-0.114414544337552,,,,NaT,Unknown
,98.95768,Highheelindex,-0.1610562866408487,,,,NaT,Unknown
,98.95599,Highheelindex,-0.163082568504478,,,,NaT,Unknown
,98.92139,Highheelindex,-0.3493009336812847,,,,NaT,Unknown
,98.82849,Highheelindex,-0.2361444922471368,,,,NaT,Unknown
,98.77732,Highheelindex,-0.3732305341407207,,,,NaT,Unknown
,98.77785,Highheelindex,-0.3011332122581702,,,,NaT,Unknown
,98.82154,Highheelindex,-0.2720199173456827,,,,NaT,Unknown
,98.88181,Highheelindex,-0.1138968462903103,,,,NaT,Unknown
,98.89039,Highheelindex,-0.1401263473058714,,,,NaT,Unknown
,98.8409,Highheelindex,0.0139334224182156,,,,NaT,Unknown
,98.90736,Highheelindex,-0.1424108127618718,,,,NaT,Unknown
,99.02441,Highheelindex,0.1002120283465044,,,,NaT,Unknown
,99.13401,Highheelindex,0.0730692676186521,,,,NaT,Unknown
,99.24032,Highheelindex,-0.0561288401999843,,,,NaT,Unknown
,99.38569,Highheelindex,-0.2078910581159955,,,,NaT,Unknown
,99.51501,Highheelindex,-0.0016113078560601,,,,NaT,Unknown
,99.6199,Highheelindex,-0.1003303257856228,,,,NaT,Unknown
,99.63353,Highheelindex,-0.0369753879922429,,,,NaT,Unknown
,99.58079,Highheelindex,-0.0027774243238184,,,,NaT,Unknown
,99.50854,Highheelindex,-0.098553838658387,,,,NaT,Unknown
,99.53588,Highheelindex,0.0040706452072787,,,,NaT,Unknown
,99.62159,Highheelindex,0.1132628110072558,,,,NaT,Unknown
,99.67623,Highheelindex,-0.0358549948704766,,,,NaT,Unknown
,99.72331,Highheelindex,0.0554928447136244,,,,NaT,Unknown
,99.81053,Highheelindex,0.076885122961593,,,,NaT,Unknown
,99.91844,Highheelindex,0.3254827818531199,,,,NaT,Unknown
,99.9707,Highheelindex,-0.1221258412835939,,,,NaT,Unknown
,99.98325,Highheelindex,-0.2318337449275072,,,,NaT,Unknown
,99.96016,Highheelindex,-0.1928116448435659,,,,NaT,Unknown
,99.94144,Highheelindex,-0.0523183956241664,,,,NaT,Unknown
,99.95289,Highheelindex,0.0303001462228397,,,,NaT,Unknown
,100.0072,Highheelindex,-0.143010141202798,,,,NaT,Unknown
,100.1152,Highheelindex,-0.0074588558297528,,,,NaT,Unknown
,100.3015,Highheelindex,0.0908548807162831,,,,NaT,Unknown
,100.5061,Highheelindex,-0.005577627623755,,,,NaT,Unknown
,100.6415,Highheelindex,-0.0104984409883374,,,,NaT,Unknown
,100.7004,Highheelindex,-0.0311889984646667,,,,NaT,Unknown
,100.6971,Highheelindex,0.0253178697976159,,,,NaT,Unknown
,100.6304,Highheelindex,-0.0905796606238761,,,,NaT,Unknown
,100.5792,Highheelindex,-0.1868694640543316,,,,NaT,Unknown
,100.4717,Highheelindex,-0.1216178629548293,,,,NaT,Unknown
,100.3844,Highheelindex,-0.0777739752034201,,,,NaT,Unknown
,100.3574,Highheelindex,0.1045261422997326,,,,NaT,Unknown
,100.4646,Highheelindex,0.0149547898428673,,,,NaT,Unknown
,100.6011,Highheelindex,0.101623546669083,,,,NaT,Unknown
,100.6466,Highheelindex,0.1222549898328199,,,,NaT,Unknown
,100.578,Highheelindex,0.211837079893712,,,,NaT,Unknown
,100.4687,Highheelindex,0.2690916968881507,,,,NaT,Unknown
,100.4043,Highheelindex,0.3625836457667188,,,,NaT,Unknown
,100.4072,Highheelindex,0.4100875975994107,,,,NaT,Unknown
,100.4591,Highheelindex,0.3069497246378578,,,,NaT,Unknown
,100.4482,Highheelindex,0.1074230225487348,,,,NaT,Unknown
,100.369,Highheelindex,0.087052111725418,,,,NaT,Unknown
,100.353,Highheelindex,0.1202287079691907,,,,NaT,Unknown
,100.3886,Highheelindex,0.2750362264254338,,,,NaT,Unknown
,100.4265,Highheelindex,0.3071055158995158,,,,NaT,Unknown
,100.4984,Highheelindex,0.2108157124690602,,,,NaT,Unknown
,100.5551,Highheelindex,0.271125349722208,,,,NaT,Unknown
,100.5492,Highheelindex,0.2020790437615369,,,,NaT,Unknown
,100.5726,Highheelindex,0.3897109713944462,,,,NaT,Unknown
,100.6716,Highheelindex,0.3926135670250961,,,,NaT,Unknown
,100.7779,Highheelindex,0.4073004806515498,,,,NaT,Unknown
,100.8479,Highheelindex,0.365480526015721,,,,NaT,Unknown
,100.8715,Highheelindex,0.2057367590947708,,,,NaT,Unknown
,100.9022,Highheelindex,0.1990313944732561,,,,NaT,Unknown
,100.9646,Highheelindex,0.1610330105620154,,,,NaT,Unknown
,101.0394,Highheelindex,0.3663971523616105,,,,NaT,Unknown
,101.1279,Highheelindex,0.2845417943468851,,,,NaT,Unknown
,101.1537,Highheelindex,0.3137061394422687,,,,NaT,Unknown
,101.1465,Highheelindex,0.2662021876095767,,,,NaT,Unknown
,101.1462,Highheelindex,0.2729075522310915,,,,NaT,Unknown
,101.1635,Highheelindex,0.2973451310192921,,,,NaT,Unknown
,101.1716,Highheelindex,0.4658312820294129,,,,NaT,Unknown
,101.1573,Highheelindex,0.5485414786031054,,,,NaT,Unknown
,101.1505,Highheelindex,0.4677148589834597,,,,NaT,Unknown
,101.1641,Highheelindex,0.16773837518353,,,,NaT,Unknown
,101.1837,Highheelindex,0.3120320446457458,,,,NaT,Unknown
,101.1361,Highheelindex,0.239074861981849,,,,NaT,Unknown
,101.0653,Highheelindex,0.363599297809723,,,,NaT,Unknown
,100.9734,Highheelindex,0.3130500454367989,,,,NaT,Unknown
,100.8683,Highheelindex,0.31888983389532,,,,NaT,Unknown
,100.7913,Highheelindex,0.4213692641033543,,,,NaT,Unknown
,100.7627,Highheelindex,0.3433274126835207,,,,NaT,Unknown
,100.828,Highheelindex,0.426037609257213,,,,NaT,Unknown
,100.9065,Highheelindex,0.475578580557561,,,,NaT,Unknown
,100.9201,Highheelindex,0.6607812936913634,,,,NaT,Unknown
,100.8882,Highheelindex,0.5233464313642717,,,,NaT,Unknown
,100.7932,Highheelindex,0.4134924561771773,,,,NaT,Unknown
,100.665,Highheelindex,0.3335693765513457,,,,NaT,Unknown
,100.5145,Highheelindex,0.4486070461914914,,,,NaT,Unknown
,100.4945,Highheelindex,0.4768473939705571,,,,NaT,Unknown
