date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cci_fred,consumer_sentiment,unemployment_rate,retail_sales_clothing,personal_saving_rate,retail_total_spending,retail_avg_transaction,retail_transaction_count,retail_unique_customers,census_sales_naics_446,census_sales_naics_44812,census_cci,cpi_index,inflation_rate_yoy,year,month,quarter,is_great_recession,is_covid_crisis,is_inflation_surge
2012-06-01,98.82849,353.367,518.081,78.017,29.464,7.28,674.26,161.227,163.383,37.638,7.817,282.956,94.136,15.238,545.081,281.293,47.297,7.197,219.727,61.163,4.171,630.959,2.334,69.863,60.444,631.316,111.191,19.223,35.02,242,0.0,837.599,0.0,0.0,8.378,4.522,183.823,2.772,182.634,9.31,4.215,229.623,78.75908,73.2,8.2,18272,7.9,,,,,22164.0,3419.0,78.75908,1.1799743062692702,2.192285611289857,2012,6,2,0,0,0
2012-07-01,98.77732,434.913,649.657,91.02,42.56,8.339,786.637,173.319,179.721,37.638,7.817,309.904,104.045,12.191,456.347,294.688,53.209,7.852,219.727,67.49,5.454,623.536,1.785,69.863,49.65,606.395,161.036,32.039,42.449,198,1.941,792.324,0.0,0.0,10.663,3.392,202.205,3.013,192.972,8.423,3.161,229.97,77.79073,72.3,8.2,17852,7.0,,,,,22505.0,3386.0,77.79073,1.1817574511819116,2.109955687378462,2012,7,3,0,0,0
2012-08-01,98.77785,532.769,690.775,104.022,65.477,9.134,786.637,161.227,163.383,37.638,10.051,249.271,101.567,12.191,316.908,308.082,51.731,8.506,251.117,69.599,5.134,638.382,1.922,74.23,49.65,581.475,230.051,46.136,61.551,242,2.274,973.426,0.0,1.672,14.09,3.392,183.823,2.892,186.08,8.201,4.039,230.233,79.94262,74.3,8.1,20290,6.7,,,,,22442.0,3303.0,79.94262,1.183108941418294,1.9352524993137443,2012,8,3,0,0,0
2012-09-01,98.82154,511.023,649.657,143.031,108.038,8.604,786.637,173.319,163.383,43.015,7.817,242.534,106.522,13.714,215.497,388.452,45.819,6.543,219.727,78.036,6.096,697.766,2.06,78.596,58.285,623.009,314.403,71.767,95.511,242,3.606,1086616.0,0.0,1.672,15.233,4.522,193.014,2.772,189.526,8.423,4.566,230.659,84.24639,78.3,7.8,17954,7.2,,,,,22292.0,3420.0,84.24639,1.1852980472764645,2.0082434834909124,2012,9,3,0,0,0
2012-10-01,98.88181,505.587,666.105,195.042,111.311,11.781,786.637,177.35,163.383,43.015,7.817,181.9,101.567,10.667,152.115,415.242,41.385,5.561,172.643,65.381,3.529,653.228,2.06,82.963,53.968,531.634,295.232,66.641,89.143,231,4.105,1086616.0,0.0,1.672,11.805,5.088,211.396,2.53,172.296,7.758,4.039,231.024,88.87295,82.6,7.8,18395,7.8,,,,,22197.0,3440.0,88.87295,1.187173689619733,1.9946491483669337,2012,10,4,0,0,0
2012-11-01,98.89039,521.896,731.893,260.057,108.038,10.59,899.014,201.534,179.721,43.015,6.7,154.952,86.704,7.619,126.763,388.452,51.731,7.525,204.032,69.599,5.134,623.536,2.06,74.23,47.491,506.714,314.403,74.33,90.205,154,5.437,1063978.0,0.0,2.09,10.282,3.674,193.014,3.013,203.31,7.536,3.864,231.33,88.98055,82.7,7.7,21502,8.7,,,,,22345.0,3405.0,88.98055,1.1887461459403907,1.9528512686261434,2012,11,4,0,0,0
2012-12-01,98.8409,527.333,822.351,286.062,157.146,12.708,899.014,193.472,212.398,48.392,7.817,154.952,84.227,7.619,126.763,401.847,62.077,8.833,266.812,84.363,5.775,645.805,2.06,61.13,51.809,465.18,318.238,80.738,91.266,165,3.939,1199805.0,0.0,0.0,9.901,4.522,211.396,2.651,234.323,7.98,4.566,231.725,78.43629,72.9,7.9,30692,10.9,,,,,22561.0,3355.0,78.43629,1.190775950668037,1.8996943778720743,2012,12,4,0,0,0
2013-01-01,98.90736,429.477,781.234,234.051,88.394,13.237,899.014,185.411,179.721,48.392,8.934,188.637,81.749,13.714,202.821,428.637,48.775,7.197,204.032,65.381,4.813,645.805,2.472,61.13,56.126,573.168,306.735,67.922,85.96,165,4.882,1063978.0,0.0,1.254,9.14,3.392,174.632,2.289,196.418,6.871,4.391,232.229,79.40465,73.8,8.0,14800,4.9,,,,,22832.0,3576.0,79.40465,1.193365878725591,1.9098022178631435,2013,1,1,0,0,0
2013-02-01,99.02441,413.168,756.563,195.042,88.394,10.855,899.014,189.442,179.721,48.392,7.817,256.008,91.658,15.238,304.231,415.242,44.341,6.543,188.337,69.599,7.059,638.382,2.884,65.497,62.603,523.327,341.243,75.612,95.511,187,5.326,1063978.0,0.0,1.672,7.616,3.674,165.44,1.807,182.634,7.536,2.634,232.569,83.49323,77.6,7.7,16971,4.7,,,,,22660.0,3322.0,83.49323,1.1951130524152107,1.9887385214485631,2013,2,1,0,0,0
2013-03-01,99.13401,505.587,707.222,143.031,78.573,10.987,899.014,181.38,163.383,53.769,10.051,390.749,96.613,16.762,469.023,442.032,47.297,6.216,219.727,69.599,7.059,668.074,2.06,61.13,71.237,548.248,379.585,84.583,106.123,308,5.048,1086616.0,0.0,0.0,9.14,4.805,174.632,1.928,179.188,7.536,3.864,232.794,84.56918,78.6,7.5,20125,4.8,,,,,22690.0,3367.0,84.56918,1.1962692702980473,1.8890221377988237,2013,3,1,0,0,0
2013-04-01,99.24032,358.804,608.54,91.02,65.477,10.193,1011390.0,169.288,179.721,48.392,10.051,491.805,104.045,19.81,570.434,442.032,44.341,6.216,235.422,69.599,5.775,660.651,2.746,69.863,75.555,656.236,383.419,85.864,104.001,220,4.549,1018702.0,0.0,0.0,9.52,3.109,165.44,2.289,182.634,8.645,4.215,232.832,82.2021,76.4,7.6,18758,5.1,,,,,22595.0,3371.0,82.2021,1.196464542651593,1.715558856294086,2013,4,2,0,0,0
2013-05-01,99.38569,309.876,559.199,78.017,55.655,10.06,1011390.0,173.319,179.721,43.015,8.934,592.861,143.681,19.81,697.197,388.452,47.297,5.889,235.422,75.927,6.417,616.113,2.334,69.863,62.603,631.316,348.911,75.612,105.062,297,3.439,928.151,0.0,0.0,6.093,3.674,174.632,2.41,168.85,7.758,3.512,232.996,90.91724,84.5,7.5,20319,5.3,,,,,22692.0,3388.0,90.91724,1.1973072970195273,1.6455519491850756,2013,5,2,0,0,0
2013-06-01,99.51501,255.511,493.411,78.017,58.929,9.398,899.014,161.227,163.383,48.392,8.934,613.072,113.954,19.81,671.845,334.872,45.819,6.87,219.727,80.145,6.738,601.266,3.982,74.23,53.968,564.861,276.061,70.486,82.776,242,1.608,769.686,0.0,0.0,5.331,3.392,174.632,2.892,182.634,8.866,3.688,233.35,90.48686,84.1,7.5,18519,5.4,,,,,22661.0,3367.0,90.48686,1.1991264131551902,1.6230952474272975,2013,6,2,0,0,0
2013-07-01,99.6199,304.439,526.305,91.02,68.751,9.663,899.014,173.319,147.045,59.146,8.934,559.176,99.09,19.81,557.758,348.267,45.819,7.525,251.117,80.145,5.454,593.843,2.197,69.863,53.968,531.634,279.896,73.049,78.531,143,2.274,769.686,0.0,0.0,6.474,2.261,183.823,2.048,182.634,8.866,4.566,233.88,91.56281,85.1,7.3,18764,5.2,,,,,22904.0,3428.0,91.56281,1.2018499486125385,1.7002217680567089,2013,7,3,0,0,0
2013-08-01,99.63353,413.168,567.422,117.025,117.859,11.649,1011390.0,177.35,147.045,53.769,10.051,437.909,108.999,19.81,405.642,348.267,45.819,7.852,266.812,88.581,6.417,593.843,2.334,69.863,51.809,498.407,299.067,80.738,80.653,253,3.439,882.875,0.0,1.254,7.997,3.109,193.014,2.41,182.634,9.088,4.215,234.336,88.33498,82.1,7.2,21102,5.2,,,,,22926.0,3422.0,88.33498,1.2041932168550875,1.782107690904433,2013,8,3,0,0,0
2013-09-01,99.58079,380.549,542.752,156.034,140.776,10.325,1011390.0,169.288,130.706,53.769,8.934,343.59,104.045,18.286,266.202,428.637,45.819,5.561,235.422,80.145,5.775,601.266,2.197,69.863,53.968,490.1,283.73,76.893,81.715,231,4.993,1041340.0,0.0,1.254,12.567,3.109,183.823,1.928,179.188,7.98,4.215,234.7,83.38564,77.5,7.2,17713,5.3,,,,,23318.0,3428.0,83.38564,1.2060637204522096,1.7519368418314363,2013,9,3,0,0,0
2013-10-01,99.50854,434.913,559.199,221.048,180.063,12.576,1011390.0,169.288,147.045,59.146,7.817,256.008,106.522,13.714,190.144,482.216,39.907,5.561,188.337,75.927,5.134,556.728,2.609,69.863,53.968,548.248,306.735,80.738,70.041,220,4.937,1109253.0,0.0,2.09,11.044,4.24,211.396,2.048,175.742,7.536,4.566,234.921,78.75908,73.2,7.2,19427,4.7,,,,,23340.0,3414.0,78.75908,1.2071993833504624,1.686837731144819,2013,10,4,0,0,0
2013-11-01,99.53588,429.477,559.199,312.068,163.693,11.252,1123767.0,197.503,163.383,69.899,10.051,208.848,94.136,15.238,164.792,509.006,48.775,8.833,235.422,80.145,4.813,556.728,2.334,69.863,47.491,456.873,279.896,74.33,64.735,187,5.548,1131891.0,0.0,1.254,9.14,3.957,220.587,2.41,192.972,9.531,3.512,235.359,80.80337,75.1,6.9,21950,4.5,,,,,23337.0,3356.0,80.80337,1.2094501541623845,1.7416677473738762,2013,11,4,0,0,0
2013-12-01,99.62159,413.168,575.646,429.094,163.693,11.252,1236144.0,221.687,212.398,69.899,12.285,181.9,94.136,16.762,152.115,495.611,60.599,10.796,282.506,97.017,6.417,571.574,2.472,65.497,51.809,440.26,256.89,82.02,62.612,132,5.104,1131891.0,0.0,1.254,8.378,2.544,202.205,2.289,210.202,7.98,3.688,235.759,88.76536,82.5,6.7,30821,4.5,,,,,23385.0,3361.0,88.76536,1.2115056526207606,1.7408566188369834,2013,12,4,0,0,0
2014-01-01,99.67623,358.804,559.199,312.068,121.133,9.663,1123767.0,197.503,179.721,69.899,11.168,215.585,91.658,25.905,266.202,549.191,45.819,7.525,235.422,78.036,7.701,578.997,2.06,69.863,53.968,498.407,249.222,65.359,60.49,231,4.161,1041340.0,0.0,2.09,7.997,3.674,193.014,2.41,196.418,9.975,5.093,235.961,87.36663,81.2,6.6,14828,5.2,,,,,23344.0,3304.0,87.36663,1.2125436793422406,1.6070344358370292,2014,1,1,0,0,0
2014-02-01,99.72331,337.058,518.081,325.071,117.859,9.001,1123767.0,201.534,163.383,64.523,10.051,269.482,96.613,27.429,329.584,522.401,44.341,6.216,235.422,78.036,6.096,593.843,2.609,78.596,58.285,506.714,237.72,73.049,61.551,220,2.829,1109253.0,0.0,2.09,7.997,2.826,220.587,1.928,203.31,8.201,3.864,236.185,87.797,81.6,6.7,17106,5.3,,,,,23458.0,3340.0,87.797,1.2136947584789313,1.5548073904948723,2014,2,1,0,0,0
2014-03-01,99.81053,337.058,476.964,143.031,101.49,9.001,1011390.0,185.411,196.06,69.899,11.168,437.909,101.567,33.525,494.376,562.586,45.819,7.197,251.117,82.254,9.626,616.113,2.472,82.963,66.92,539.941,256.89,74.33,67.919,143,4.05,1063978.0,0.0,1.254,9.901,3.392,183.823,1.928,189.526,8.423,4.215,236.625,86.07549,80.0,6.7,19639,5.2,,,,,23590.0,3336.0,86.07549,1.2159558067831449,1.6456609706435588,2014,3,1,0,0,0
2014-04-01,99.91844,315.312,394.728,91.02,81.846,6.883,1123767.0,189.442,163.383,69.899,11.168,606.335,123.863,36.573,671.845,522.401,41.385,7.525,235.422,86.472,7.38,653.228,4.806,74.23,71.237,556.555,272.227,67.922,68.98,286,3.495,1131891.0,0.0,1.672,7.616,4.24,211.396,2.289,189.526,9.088,3.688,237.072,90.48686,84.1,6.2,19889,5.4,,,,,23780.0,3346.0,90.48686,1.2182528263103802,1.8210555250137483,2014,4,2,0,0,0
2014-05-01,99.9707,266.384,345.387,91.02,68.751,7.148,1123767.0,181.38,179.721,69.899,12.285,673.706,126.34,42.668,722.55,468.821,45.819,7.852,251.117,84.363,8.021,616.113,2.609,87.329,62.603,606.395,226.217,66.641,62.612,275,2.885,1063978.0,0.0,0.0,6.855,3.957,202.205,2.289,189.526,8.423,5.444,237.529,88.11979,81.9,6.3,21094,5.6,,,,,24112.0,3344.0,88.11979,1.220601233299075,1.9455269618362525,2014,5,2,0,0,0
2014-06-01,99.98325,217.456,296.046,91.02,62.203,6.354,1011390.0,177.35,163.383,75.276,11.168,586.124,108.999,36.573,684.521,401.847,41.385,8.179,266.812,80.145,5.454,586.42,1.922,82.963,47.491,539.941,218.549,66.641,50.939,143,2.663,860.237,0.0,0.0,5.712,3.674,211.396,3.013,196.418,10.196,5.796,237.837,88.76536,82.5,6.1,18536,5.6,,,,,24297.0,3305.0,88.76536,1.2221839671120247,1.9228626526676562,2014,6,2,0,0,0
2014-07-01,99.96016,282.694,312.493,117.025,78.573,6.089,1236144.0,201.534,179.721,91.407,13.401,478.331,108.999,35.049,532.405,375.057,44.341,7.525,266.812,80.145,5.454,556.728,1.922,74.23,47.491,523.327,210.88,64.078,48.816,242,2.33,837.599,0.0,0.0,4.95,1.978,211.396,2.289,203.31,8.645,5.444,238.195,88.01219,81.8,6.2,19413,5.5,,,,,24321.0,3343.0,88.01219,1.2240236382322713,1.8449632290063356,2014,7,3,0,0,0
2014-08-01,99.94144,331.621,337.164,130.028,85.12,6.354,1236144.0,185.411,163.383,102.161,12.285,350.327,111.477,36.573,418.318,428.637,47.297,8.179,282.506,86.472,5.775,556.728,1.785,74.23,51.809,481.793,199.378,58.951,42.449,0,3.051,860.237,0.0,0.0,7.235,3.392,248.161,2.53,213.647,9.088,5.269,238.405,88.76536,82.5,6.1,21528,5.3,,,,,24398.0,3397.0,88.76536,1.2251027749229189,1.73639560289498,2014,8,3,0,0,0
2014-09-01,99.95289,353.367,304.27,182.04,117.859,5.824,1236144.0,177.35,147.045,112.915,11.168,276.219,111.477,24.382,278.879,522.401,39.907,6.87,235.422,78.036,5.134,564.151,2.334,78.596,53.968,481.793,222.383,56.388,49.878,154,4.216,1041340.0,0.0,0.0,8.759,3.392,202.205,2.651,196.418,7.98,3.337,238.786,91.02483,84.6,5.9,18243,5.5,,,,,24505.0,3353.0,91.02483,1.227060637204522,1.7409458883681284,2014,9,3,0,0,0
2014-10-01,100.0072,375.113,345.387,234.051,144.05,8.339,1236144.0,185.411,147.045,134.422,10.051,222.323,116.431,28.953,215.497,616.165,39.907,5.561,188.337,73.817,4.813,571.574,1.922,87.329,45.333,490.1,195.543,49.981,42.449,143,4.604,1086616.0,0.0,2.09,7.616,3.957,211.396,2.651,179.188,7.315,5.269,239.191,93.4995,86.9,5.7,19790,5.4,,,,,24410.0,3360.0,93.4995,1.229141829393628,1.817632310436279,2014,10,4,0,0,0
2014-11-01,100.1152,402.295,320.717,442.097,144.05,6.883,1348521.0,233.779,179.721,155.93,13.401,168.426,111.477,22.858,177.468,562.586,44.341,8.506,235.422,80.145,6.096,519.613,2.197,82.963,43.174,431.953,180.207,47.417,36.082,154,3.717,1154529.0,0.0,2.508,6.474,4.24,202.205,2.048,217.093,6.206,4.391,239.458,95.5438,88.8,5.8,22985,5.6,,,,,24514.0,3405.0,95.5438,1.230513874614594,1.7415947552462452,2014,11,4,0,0,0
2014-12-01,100.3015,396.858,345.387,416.091,144.05,8.737,1573274.0,270.055,212.398,166.684,16.752,154.952,99.09,24.382,164.792,549.191,59.121,10.469,298.201,105.454,6.096,556.728,2.334,74.23,49.65,431.953,180.207,56.388,35.02,0,3.661,1222443.0,0.0,2.09,8.759,3.392,211.396,2.41,248.107,9.753,4.215,239.584,100.7083,93.6,5.6,31870,6.0,,,,,24662.0,3464.0,100.7083,1.2311613566289825,1.6224195046636636,2014,12,4,0,0,0
2015-01-01,100.5061,331.621,312.493,325.071,108.038,8.207,1348521.0,225.718,179.721,177.438,14.518,188.637,94.136,41.144,266.202,575.981,44.341,8.179,235.422,78.036,6.417,571.574,2.06,78.596,51.809,473.487,176.372,46.136,36.082,110,2.33,1041340.0,0.0,2.508,6.855,3.109,193.014,2.289,196.418,8.423,4.215,239.811,105.5501,98.1,5.7,15417,6.3,,,,,24857.0,3339.0,105.5501,1.232327852004111,1.631625565241701,2015,1,1,0,0,0
2015-02-01,100.6415,315.312,296.046,260.057,91.668,6.354,1460897.0,225.718,163.383,145.176,14.518,222.323,94.136,41.144,329.584,589.376,41.385,7.852,204.032,78.036,6.096,556.728,1.922,82.963,53.968,481.793,168.704,48.699,36.082,187,3.495,1131891.0,0.0,1.672,8.759,3.109,174.632,1.928,179.188,7.093,2.81,240.172,102.645,95.4,5.5,17593,6.4,,,,,24629.0,3291.0,102.645,1.2341829393627954,1.6880834938713285,2015,2,1,0,0,0
2015-03-01,100.7004,299.003,271.376,169.037,78.573,6.089,1348521.0,237.81,179.721,150.553,17.869,323.378,108.999,53.335,519.729,642.955,42.863,8.179,251.117,82.254,5.134,601.266,2.06,87.329,64.761,556.555,184.041,52.544,41.388,209,3.828,1131891.0,0.0,1.672,6.855,4.805,202.205,2.289,196.418,9.753,4.391,240.755,100.0628,93.0,5.4,20293,5.9,,,,,25209.0,3291.0,100.0628,1.2371788283658787,1.7453777073428434,2015,3,1,0,0,0
2015-04-01,100.6971,277.257,246.705,104.022,65.477,5.559,1236144.0,205.564,163.383,139.799,15.635,410.96,118.908,53.335,621.139,589.376,39.907,6.543,219.727,80.145,6.096,586.42,2.06,91.696,69.079,556.555,172.538,46.136,42.449,187,2.552,1131891.0,0.0,1.672,6.855,3.109,193.014,1.566,189.526,9.31,4.039,241.346,103.183,95.9,5.4,19952,5.9,,,,,24774.0,3240.0,103.183,1.2402158273381296,1.802827832894649,2015,4,2,0,0,0
2015-05-01,100.6304,250.075,230.258,91.02,52.382,5.162,1236144.0,217.656,163.383,139.799,15.635,431.171,123.863,50.288,646.492,522.401,41.385,7.197,235.422,84.363,6.096,556.728,1.922,82.963,58.285,539.941,172.538,47.417,35.02,231,1.719,1018702.0,0.0,1.254,6.855,3.392,193.014,2.289,192.972,9.753,4.742,241.688,97.5881,90.7,5.6,21665,5.8,,,,,24747.0,3331.0,97.5881,1.241973278520041,1.7509440952473199,2015,5,2,0,0,0
2015-06-01,100.5792,282.694,205.587,91.02,52.382,4.103,1236144.0,189.442,179.721,129.046,16.752,363.801,104.045,47.24,583.11,428.637,36.951,6.543,235.422,84.363,4.492,541.882,1.785,91.696,47.491,515.021,149.533,44.854,30.775,154,1.83,860.237,0.0,1.672,5.712,3.109,193.014,1.807,186.08,8.201,3.337,242.064,103.3982,96.1,5.3,19252,5.7,,,,,24913.0,3290.0,103.3982,1.2439054470709148,1.7772676244655061,2015,6,2,0,0,0
2015-07-01,100.4717,282.694,222.035,104.022,58.929,3.441,1460897.0,209.595,179.721,139.799,16.752,289.693,101.567,48.764,519.729,442.032,42.863,7.525,251.117,88.581,4.813,534.459,1.785,100.429,53.968,523.327,153.367,42.291,33.959,143,1.997,837.599,0.0,1.254,5.712,2.826,193.014,1.807,203.31,8.645,3.864,242.565,100.1704,93.1,5.2,20158,5.6,,,,,25141.0,3307.0,100.1704,1.2464799588900308,1.8346312894897077,2015,7,3,0,0,0
2015-08-01,100.3844,364.24,246.705,143.031,75.299,5.692,1460897.0,221.687,196.06,150.553,20.102,242.534,101.567,47.24,392.966,468.821,41.385,8.506,266.812,94.908,6.738,549.305,1.922,96.062,51.809,498.407,145.699,42.291,31.837,176,2.552,928.151,0.0,0.0,5.712,2.544,220.587,2.651,196.418,8.201,4.391,242.817,98.87923,91.9,5.1,21884,5.6,,,,,25292.0,3367.0,98.87923,1.247774922918808,1.8506323273421277,2015,8,3,0,0,0
2015-09-01,100.3574,326.185,222.035,182.04,104.764,5.427,1460897.0,217.656,163.383,134.422,20.102,222.323,111.477,44.192,304.231,629.56,41.385,6.87,235.422,88.581,6.096,534.459,1.922,96.062,58.285,456.873,141.865,41.01,31.837,165,2.552,1018702.0,0.0,1.254,6.093,4.24,193.014,2.651,189.526,9.088,4.917,243.316,93.82229,87.2,5.0,18769,5.8,,,,,25608.0,3264.0,93.82229,1.2503391572456322,1.8970961446650891,2015,9,3,0,0,0
2015-10-01,100.4646,402.295,230.258,286.062,130.955,8.339,1573274.0,245.871,163.383,150.553,23.453,168.426,118.908,39.62,240.85,696.535,38.429,5.561,204.032,78.036,5.775,549.305,1.785,100.429,53.968,465.18,141.865,38.446,28.653,187,3.273,1245080.0,0.0,1.672,7.616,4.522,211.396,2.289,179.188,9.31,4.742,243.768,96.83493,90.0,5.0,20263,5.8,,,,,25419.0,3301.0,96.83493,1.2526618705035972,1.9135335359607986,2015,10,4,0,0,0
2015-11-01,100.6011,369.676,230.258,364.08,117.859,5.427,1798028.0,249.902,196.06,139.799,25.687,134.741,104.045,27.429,190.144,616.165,42.863,10.142,235.422,90.69,6.096,504.767,2.334,87.329,47.491,415.339,138.03,39.728,26.53,121,2.829,1222443.0,0.0,0.0,6.093,3.392,202.205,2.289,192.972,7.98,4.742,244.241,98.23366,91.3,5.1,22575,5.6,,,,,25556.0,3264.0,98.23366,1.255092497430627,1.9974275238246353,2015,11,4,0,0,0
2015-12-01,100.6466,380.549,230.258,442.097,121.133,5.957,2135158.0,257.963,261.413,166.684,29.037,134.741,99.09,30.477,164.792,616.165,53.209,10.796,298.201,124.436,7.38,541.882,2.06,82.963,49.65,407.032,134.196,42.291,24.408,121,2.663,1267718.0,0.0,2.508,5.712,2.544,220.587,2.289,210.202,7.758,5.444,244.547,99.63239,92.6,5.0,32614,5.8,,,,,25784.0,3358.0,99.63239,1.2566649537512846,2.0715072792840905,2015,12,4,0,0,0
2016-01-01,100578.0,358.804,213.811,455.1,101.49,5.957,1910404.0,302.301,245.075,161.307,37.972,168.426,99.09,54.859,316.908,776.904,45.819,8.833,251.117,97.017,5.134,541.882,2.197,91.696,53.968,398.726,134.196,39.728,28.653,121,3.217,1131891.0,3.159,2.09,6.093,3.674,174.632,2.289,172.296,7.98,4.391,244.955,98.98682,92.0,4.8,15322,6.1,,,,,25587.0,3292.0,98.98682,1.2587615621788284,2.145022538582464,2016,1,1,0,0,0
2016-02-01,100.4687,353.367,197.364,312.068,88.394,4.898,2022781.0,261.994,212.398,161.307,45.79,215.585,106.522,60.955,418.318,750.115,44.341,8.179,251.117,94.908,6.738,564.151,2.334,104.795,64.761,440.26,145.699,41.01,29.714,110,3.772,1267718.0,3.422,1.672,8.378,3.674,165.44,1.807,168.85,7.758,3.161,245.51,98.66404,91.7,4.9,18486,5.6,,,,,26116.0,3360.0,98.66404,1.2616135662898253,2.222573822094165,2016,2,1,0,0,0
2016-03-01,100.4043,353.367,189.14,156.034,72.025,4.5,2135158.0,270.055,245.075,155.93,41.322,296.43,111.477,76.194,595.787,736.72,45.819,8.179,251.117,101.236,7.059,593.843,2.334,104.795,73.396,448.566,149.533,49.981,32.898,154,3.273,1245080.0,3.29,1.254,7.235,3.957,174.632,1.928,168.85,9.531,4.742,245.913,97.91087,91.0,5.0,20997,5.9,,,,,25974.0,3309.0,97.91087,1.2636844809866394,2.142426948557663,2016,3,1,0,0,0
2016-04-01,100.4072,331.621,172.693,130.028,65.477,5.957,2359911.0,257.963,326.766,150.553,35.738,323.378,111.477,83.813,646.492,736.72,42.863,8.179,266.812,107.563,7.38,630.959,2.746,100.429,79.872,481.793,145.699,46.136,31.837,99,3.606,1267718.0,3.027,1.254,7.235,3.957,174.632,2.772,192.972,7.758,4.391,246.551,95.75899,89.0,5.1,19951,5.5,,,,,26170.0,3264.0,95.75899,1.2669630010277493,2.156654761214183,2016,4,2,0,0,0
2016-05-01,100.4591,315.312,164.47,130.028,55.655,5.295,2022781.0,266.025,261.413,150.553,29.037,363.801,113.954,74.67,684.521,669.745,45.819,8.506,282.506,118.108,7.059,586.42,2.472,96.062,75.555,490.1,153.367,46.136,32.898,220,3.606,1199805.0,3.027,1.672,6.093,3.392,165.44,2.41,172.296,9.753,4.215,247.137,101.8919,94.7,4.8,21165,5.3,,,,,26146.0,3246.0,101.8919,1.2699743062692703,2.2545595974976074,2016,5,2,0,0,0
2016-06-01,100.4482,255.511,156.246,117.025,52.382,3.971,1910404.0,257.963,277.751,139.799,23.453,309.904,108.999,76.194,646.492,522.401,42.863,9.815,282.506,107.563,6.096,504.767,2.06,100.429,60.444,473.487,149.533,47.417,26.53,187,1.497,928.151,1.974,1.672,4.95,2.544,174.632,1.807,168.85,8.423,4.391,247.54,100.6007,93.5,4.9,19723,4.9,,,,,26256.0,3258.0,100.6007,1.2720452209660842,2.2622116465067066,2016,6,2,0,0,0
2016-07-01,100369.0,304.439,148.023,130.028,58.929,4.765,2359911.0,266.025,310.428,150.553,25.687,256.008,113.954,73.146,570.434,522.401,44.341,9.815,298.201,109.672,6.738,504.767,1.922,91.696,53.968,440.26,134.196,39.728,26.53,198,2.219,860.237,1.842,1.254,3.808,3.109,174.632,2.289,196.418,8.645,3.864,247.829,96.83493,90.0,4.8,20233,5.1,,,,,26250.0,3203.0,96.83493,1.273530318602261,2.1701399624842965,2016,7,3,0,0,0
2016-08-01,100353.0,342.494,156.246,169.037,68.751,4.103,1910404.0,245.871,261.413,139.799,24.57,208.848,99.09,67.05,456.347,549.191,44.341,9.488,298.201,109.672,5.454,504.767,2.06,91.696,53.968,431.953,122.694,37.165,24.408,176,2.052,882.875,2.369,1.254,4.57,2.826,165.44,1.687,155.067,8.201,4.215,248.423,96.61974,89.8,4.9,21918,5.1,,,,,26147.0,3339.0,96.61974,1.2765827338129496,2.3087345614186683,2016,8,3,0,0,0
2016-09-01,100.3886,456.659,156.246,221.048,108.038,4.368,1573274.0,241.841,261.413,123.669,24.57,202.111,108.999,59.431,367.613,750.115,41.385,8.506,251.117,103.345,5.775,527.036,2.197,91.696,64.761,431.953,126.528,38.446,24.408,143,2.552,1131891.0,3.29,1.672,6.474,3.674,193.014,1.687,179.188,8.423,4.039,248.842,98.12607,91.2,5.0,19391,5.1,,,,,26166.0,3240.0,98.12607,1.2787358684480987,2.271120682569183,2016,9,3,0,0,0
2016-10-01,100.4265,472.968,189.14,377.082,140.776,8.339,1910404.0,266.025,277.751,134.422,21.219,175.163,123.863,51.811,329.584,843.879,44.341,10.142,235.422,97.017,7.38,556.728,2.609,109.161,62.603,423.646,130.362,42.291,23.347,154,4.05,1335632.0,3.553,1.254,6.474,3.957,220.587,2.289,158.512,7.98,3.864,249.142,93.82229,87.2,4.9,20105,5.3,,,,,25356.0,3170.0,93.82229,1.2802774922918807,2.2045551507991146,2016,10,4,0,0,0
2016-11-01,100.4984,434.913,156.246,520.114,127.681,5.162,1798028.0,274.086,343.105,123.669,23.453,161.689,101.567,39.62,266.202,750.115,45.819,15.05,282.506,107.563,6.738,527.036,2.472,113.528,51.809,398.726,134.196,37.165,22.285,143,3.495,1222443.0,3.027,2.09,5.712,2.826,183.823,2.41,172.296,7.315,3.864,249.481,100.9235,93.8,4.7,23176,5.4,,,,,25604.0,3186.0,100.9235,1.2820195272353545,2.1454219398053587,2016,11,4,0,0,0
