date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cpi_index,inflation_rate_yoy,consumer_sentiment,unemployment_rate,retail_sales_clothing,retail_sales_real,personal_saving_rate,year,month,quarter,period,Indie Sleaze_score,Lipstick Index_score,Maxi Skirt_score,Big Bag_score,High Heel Index_score,Peplums_score,Blazers_score,Mini Skirts_score
2021-10-01,99.76938,358.804,361.834,455.1,235.719,10.855,10900544.0,173.319,1503126.0,225.83,58.075,128.004,148.636,109.719,405.642,1084987.0,48.775,12.432,565.013,151.854,8.663,445.382,3.433,235.789,127.364,431.953,92.02,25.631,12.734,374,2.496,2150594.0,8.555,37.203,14.471,17.525,386.028,3.977,137.837,7.98,3.512,281.649,1.4473227132579651,4.5832621627442505,71.7,4.5,23350,16133.236759228685,7.0,2021,10,4,Normal,1.9696105168913625,1.3689962991870392,1.2695283328142684,0.5548296957216323,1.2517054595893573,0.028899651428900358,2.26403751777261,0.6390005013766763
2021-11-01,99.54403,391.422,394.728,741.162,222.623,5.824,10451037.0,201.534,1503126.0,263.468,68.126,107.792,113.954,86.861,342.26,1071593.0,57.643,19.957,769.046,172.944,12.193,430.536,3.296,231.423,118.729,398.726,92.02,26.912,10.612,319,2.774,2263783.0,11.846,32.605,13.71,14.698,312.499,4.218,148.175,8.201,3.688,283.411,1.456377183967112,4.974424126142218,67.4,4.2,27451,18848.82591007406,6.6,2021,11,4,Normal,0.6543842277637111,1.7532400695824906,0.4659571985990135,1.7454588943589013,1.1974599946405662,0.028356923222472557,1.8826267742817793,0.43483830991982003
2021-12-01,99.30601,358.804,402.952,728.16,212.802,4.633,9664400.0,201.534,1339743.0,263.468,63.659,101.055,101.567,71.622,291.555,897.459,60.599,20.284,910.3,210.908,15.081,408.267,2.884,227.056,159.745,373.805,80.518,24.349,10.612,253,2.274,2060043.0,13.162,26.335,9.901,13.85,321.69,4.941,155.067,7.758,3.161,285.221,1.4656783144912642,5.504159561442767,70.6,3.9,37490,25578.600453683284,6.6,2021,12,4,Normal,0.3166689448152336,1.657549098978164,0.14606222847394082,1.8223615328331193,1.2382801737561042,-0.10521601699139782,1.5293376233719953,0.5797919511446185
2022-01-01,98.97307,309.876,312.493,611.134,163.693,7.148,5731214.0,185.411,980.3,193.569,60.308,121.267,104.045,126.482,405.642,991.223,56.165,17.994,816.131,168.726,17.969,371.152,3.021,261.988,159.745,398.726,80.518,25.631,11.673,363,2.94,1856302.0,8.424,32.605,7.997,16.677,238.97,4.459,165.404,8.645,3.688,286.799,1.473787255909558,6.058443287379434,67.2,4.0,17137,11627.865508596615,4.2,2022,1,1,Inflation Surge,0.8689450500575799,1.170700176107754,0.21834635882106834,1.4657614479842056,1.601639034855488,-0.10450869651476645,1.9769939364703266,0.22643947799746292
2022-02-01,98.51152,309.876,287.823,390.085,153.872,7.678,5394084.0,173.319,849.593,193.569,54.724,128.004,108.999,140.197,532.405,1004618.0,57.643,15.704,894.605,181.381,14.76,393.421,3.158,279.454,166.221,431.953,95.854,29.475,12.734,462,2.052,2105318.0,9.082,33.859,9.901,18.938,275.734,6.146,165.404,9.753,7.025,288.256,1.4812744090441932,6.455520430171058,62.8,3.8,19345,13059.700405195383,4.1,2022,2,1,Inflation Surge,0.9876253708008816,1.0556239818314106,0.3653392908843398,1.1025123830445283,1.785749308587355,0.0740360374675589,2.203481005060862,0.8132113475894557
2022-03-01,97.96985,299.003,287.823,234.051,117.859,6.883,4607446.0,165.258,816.916,220.453,52.491,161.689,126.34,152.388,684.521,1018013.0,56.165,16.358,988.774,143.417,16.364,430.536,2.609,275.088,215.872,448.566,99.689,33.32,15.918,638,2.219,2218507.0,10.793,36.785,11.805,23.179,303.308,5.664,165.404,11.083,10.011,289.044,1.4853237410071942,6.480311508806325,59.4,3.7,24310,16366.802286157124,3.2,2022,3,1,Inflation Surge,0.7439428029042107,1.1323080943459867,0.7693746550863033,1.1982442026882787,1.822693800820665,0.12035300587486139,2.6233481793238167,0.9316405852995223
2022-04-01,97.5761,260.948,254.929,169.037,111.311,6.486,3708432.0,181.38,669.871,215.076,49.14,175.163,133.772,124.958,747.903,1031408.0,57.643,15.05,1082943.0,134.981,14.118,430.536,2.884,283.821,215.872,431.953,99.689,37.165,14.857,638,2.33,2195870.0,9.74,35.531,11.805,22.613,312.499,6.628,148.175,10.196,8.957,290.474,1.492672147995889,6.157309612390649,65.2,3.7,24428,16365.281574254494,2.6,2022,4,2,Inflation Surge,0.5909070425473877,1.045019806859829,0.934455151741872,1.0144875779608393,1.9205561481533058,0.120692011868359,2.528184886077133,1.11524716906657
2022-05-01,97.20341,228.329,230.258,130.028,85.12,4.898,4382693.0,181.38,735.225,220.453,56.958,188.637,141.204,135.625,735.226,897.459,51.731,16.358,1020163.0,143.417,12.835,393.421,2.609,266.355,196.443,448.566,92.02,33.32,13.796,737,2.274,1924216.0,8.424,27.589,8.378,21.2,294.117,7.11,161.958,9.753,5.444,292.039,1.5007142857142857,6.019814344888674,58.4,3.6,25313,16867.301285102334,2.6,2022,5,2,Inflation Surge,0.113998608266513,1.2238200658280518,1.0786301964523703,1.2075555973429557,1.6995818257408013,0.03103691999751404,2.057276106832735,1.0263614999476318
2022-06-01,96.8323,195.711,213.811,130.028,75.299,5.162,5281707.0,169.288,898.608,215.076,64.776,175.163,126.34,124.958,697.197,763.51,53.209,16.031,973.079,137.09,14.118,348.883,2.06,257.622,142.475,423.646,84.352,30.757,11.673,715,1.165,1471459.0,5.66,19.646,6.093,16.112,312.499,5.664,158.512,9.753,9.484,294.009,1.5108376156217884,5.907970951845765,50.0,3.6,23552,15588.703747164202,2.2,2022,6,2,Inflation Surge,0.14919663515160017,1.3451354908994164,0.7338007711625218,1.133755927304293,1.506643218172842,-0.05886077925211781,1.3288520485024715,0.9199654377545541
2022-07-01,96.63258,228.329,238.482,156.034,85.12,6.618,6068344.0,181.38,882.27,252.715,65.893,175.163,141.204,129.529,646.492,776.904,60.599,18.648,1114332.0,139.199,15.723,348.883,1.922,279.454,146.793,415.339,88.186,30.757,11.673,572,2.052,1358270.0,6.976,19.646,6.093,16.677,349.264,6.026,165.404,9.31,7.552,295.08,1.5163412127440905,5.900466194610221,51.5,3.5,23733,15651.49044326962,3.3,2022,7,3,Inflation Surge,0.5793669972201881,1.5631462196626764,1.07602602197715,1.5816172596397156,1.7409920098633496,-0.014665805042244339,1.3564559898464092,1.0487462240375849
2022-08-01,96.6407,260.948,263.152,169.037,124.407,6.089,6068344.0,177.35,996.638,252.715,63.659,168.426,136.249,131.053,583.11,884.064,60.599,18.648,1192806.0,134.981,15.402,348.883,2.06,270.721,144.634,398.726,84.352,29.475,13.796,605,1.886,1765751.0,8.292,24.663,7.997,16.112,358.455,6.146,155.067,9.088,7.903,296.582,1.524059609455293,6.29379150673246,58.2,3.6,24772,16253.957421556264,3.2,2022,8,3,Inflation Surge,0.4992854099709262,1.518809841905818,0.9621813711240557,1.5810762082005312,1.65210002305714,-0.058492247932451856,1.5780766597157132,1.116245109535566
2022-09-01,96.66358,260.948,238.482,273.06,183.337,7.942,5169330.0,177.35,816.916,241.961,58.075,154.952,148.636,117.338,494.376,1031408.0,57.643,16.358,1035858.0,113.89,12.514,385.998,2.746,261.988,168.38,398.726,84.352,29.475,11.673,506,1.775,1992129.0,8.687,38.457,8.759,22.613,422.793,6.387,151.621,9.753,8.606,298.281,1.5327903391572457,6.632895644682146,58.6,3.5,22359,14587.122210264817,3.4,2022,9,3,Inflation Surge,1.0198086077095487,1.3537962658043772,1.2720095307714212,1.2017070096201021,1.6127321875808198,-0.059314201979208045,2.6405887990172006,1.4269746136020671
2022-10-01,96.7627,304.439,254.929,468.102,288.101,10.457,5281707.0,205.564,882.27,274.222,59.192,154.952,178.363,94.48,418.318,1245726.0,62.077,17.34,925.994,122.326,13.155,393.421,2.884,261.988,159.745,407.032,84.352,24.349,11.673,451,2.052,2218507.0,9.608,41.801,8.759,22.613,477.94,5.905,151.621,9.975,9.309,299.381,1.53844295991778,6.295779498595766,59.9,3.6,23409,15216.03374963675,3.4,2022,10,4,Inflation Surge,1.8000375461812008,1.549394896189145,1.9546358640007748,1.3332882509331216,1.5941852072771607,-0.060302196041586965,2.809035595795138,1.54825163174326
2022-11-01,96.9458,299.003,238.482,676.148,255.362,7.413,5281707.0,221.687,1045653.0,290.353,101.631,148.215,146.158,73.146,367.613,1058198.0,70.945,22.575,1177112.0,124.436,11.551,371.152,3.433,288.187,129.523,382.112,76.683,23.068,9.551,352,2.552,2218507.0,11.056,36.367,9.52,21.2,413.602,6.387,182.634,9.975,7.025,300.316,1.5432476875642342,5.9648355215570215,56.7,3.6,27000,17495.571331530788,3.8,2022,11,4,Inflation Surge,0.9493746346361337,2.4644833807289426,1.2042612944032152,2.1739624351601163,1.8213420304255659,-0.1500599020411421,2.473986337804878,1.3338345525999267
2022-12-01,97.21941,304.439,246.705,754.165,225.897,6.089,5843591.0,274.086,1143683.0,311.861,81.528,128.004,136.249,64.003,329.584,991.223,72.423,24.21,1569482.0,134.981,8.984,341.46,3.158,275.088,146.793,382.112,72.849,20.505,9.551,297,1.886,2218507.0,11.32,29.679,6.093,18.938,395.219,6.628,203.31,8.866,8.255,301.433,1.5489876670092497,5.684013449220071,59.8,3.5,37932,24488.25178397853,4.2,2022,12,4,Inflation Surge,0.5830729764504144,2.231380937564223,0.9420955182744818,2.4300740117768544,1.7216735039270137,-0.19492906117249523,2.0263624880067623,1.3107779564878936
2023-01-01,97.52456,266.384,222.035,468.102,170.241,6.883,5506460.0,233.779,996.638,268.845,71.477,148.215,138.726,114.291,469.023,1098382.0,65.033,19.303,1177112.0,122.326,6.738,356.306,2.884,288.187,135.999,398.726,84.352,26.912,10.612,363,1.664,1924216.0,9.214,29.679,7.997,19.221,349.264,7.231,172.296,9.088,7.728,302.685,1.5554213771839671,5.539070917262623,64.9,3.5,18427,11846.950460049226,4.9,2023,1,1,Inflation Surge,0.7196234265893777,1.7727991088900388,1.0452687949511452,1.642325459039639,1.8254197603549602,-0.06028876265413937,2.0200313527816,1.2833637271027054
2023-02-01,97.77238,266.384,222.035,377.082,150.598,7.413,3483679.0,209.595,751.563,263.468,64.776,208.848,156.067,118.862,583.11,1004618.0,62.077,17.34,1145722.0,134.981,5.454,356.306,3.158,305.653,146.793,398.726,95.854,28.194,11.673,462,2.163,2037405.0,10.267,29.679,7.235,24.027,376.837,7.472,161.958,10.64,8.079,304.097,1.5626772867420349,5.495462366785087,66.9,3.6,19902,12735.834947401652,5.5,2023,2,1,Inflation Surge,0.8476331969465386,1.5882461229439588,1.4463766121802293,1.3342802600710504,2.03136434241477,0.07344516852837306,2.3462379560137756,1.4833686614196144
2023-03-01,97.93935,244.639,205.587,247.054,140.776,7.413,1123767.0,217.656,441.135,252.715,59.192,269.482,168.454,140.197,709.874,1004618.0,60.599,16.685,1177112.0,109.672,5.454,356.306,2.746,314.386,172.698,423.646,95.854,26.912,12.734,473,2.219,2014767.0,10.662,30.515,8.759,24.309,395.219,8.557,165.404,10.861,8.255,305.123,1.5679496402877697,5.562820885401543,62.0,3.5,23641,15077.652618779968,6.0,2023,3,1,Inflation Surge,0.8181434354774414,1.415000570908139,1.7407728208407598,1.2253201478656506,2.1621921858354143,0.07358272915313317,2.4004099643081718,1.7714908113888475
2023-04-01,98.14481,217.456,189.14,156.034,111.311,5.824,1011390.0,209.595,424.796,220.453,62.542,282.956,178.363,132.577,836.637,1004618.0,69.467,17.013,1145722.0,115.999,7.059,356.306,2.884,301.287,209.396,407.032,95.854,32.039,13.796,726,1.664,1946853.0,9.608,28.843,6.855,25.157,404.41,9.4,151.621,9.753,7.552,306.49,1.5749743062692705,5.513746497104743,63.7,3.4,23422,14871.353714639954,5.8,2023,4,2,Inflation Surge,0.34703393431331697,1.3153631770212013,1.9672933590536075,1.2902893127454407,2.1060652779135474,0.07513898215798608,2.375573080697507,1.9330632592679213
2023-05-01,98.32935,201.147,197.364,143.031,94.942,5.295,1011390.0,205.564,392.12,209.699,52.491,296.43,173.408,141.721,861.989,884.064,62.077,17.013,1192806.0,132.872,4.813,341.46,2.746,283.821,185.65,407.032,88.186,34.602,11.673,660,1.22,1788389.0,8.424,22.572,6.093,21.765,395.219,8.557,151.621,9.531,9.133,307.623,1.5807965056526208,5.336273579898587,59.0,3.6,25160,15916.027085100919,6.1,2023,5,2,Inflation Surge,0.1906527336677301,1.072189109566644,1.8276317782239275,1.281566517598034,1.8784661117095214,-0.013875326844291757,1.8589046226281438,1.772785919931765
2023-06-01,98.50545,190.274,172.693,130.028,91.668,5.03,1011390.0,217.656,375.781,231.207,58.075,296.43,178.363,134.101,785.932,790.299,62.077,18.321,1130027.0,118.108,5.454,311.768,2.609,301.287,146.793,398.726,92.02,30.757,13.796,660,1.608,1516734.0,6.844,21.318,5.331,19.504,422.793,9.159,165.404,8.423,10.362,308.291,1.584229188078109,4.857674424932568,64.2,3.6,23528,14851.386514689044,5.8,2023,6,2,Inflation Surge,0.09539125501050821,1.2886377219544054,1.9394061211810871,1.4802949382708481,1.9860327184152493,0.030490590513472447,1.6306223791376642,1.9861317643409762
2023-07-01,98.58678,206.584,205.587,143.031,104.764,5.162,1011390.0,233.779,392.12,236.584,59.192,303.167,178.363,120.386,735.226,790.299,63.555,17.994,1114332.0,120.217,5.454,304.345,2.334,305.653,140.317,382.112,92.02,29.475,12.734,671,1.497,1380907.0,6.844,15.884,4.189,16.677,487.131,10.967,168.85,8.645,10.889,308.959,1.5876618705035972,4.7034702453572,71.5,3.5,24075,15163.808142828013,5.5,2023,7,3,Normal,0.17030209326989554,1.3454290121368295,1.9364800865644076,1.431000156615089,2.0194468211774854,0.029910822124197066,1.1904108201604966,2.5879790162010403
2023-08-01,98.48763,217.456,197.364,208.045,130.955,5.692,1011390.0,217.656,375.781,247.338,54.724,256.008,178.363,123.434,583.11,870.669,63.555,18.321,1098638.0,126.545,6.738,311.768,2.472,296.92,131.682,357.192,92.02,28.194,11.673,660,1.331,1426183.0,7.897,21.318,6.855,19.504,505.513,9.882,179.188,9.753,11.241,309.646,1.5911921891058582,4.4048526208603445,69.4,3.7,25772,16196.660702867144,5.6,2023,8,3,Normal,0.3308563321940189,1.3040792571682063,1.9335284458883522,1.4887265014838207,1.9182584443977941,0.029308321398844064,1.6231844945222442,2.466414797539037
2023-09-01,98.32858,244.639,197.364,299.065,212.802,6.486,1011390.0,209.595,392.12,263.468,58.075,269.482,198.181,108.195,583.11,1125172.0,66.511,17.994,973.079,105.454,6.417,341.46,3.021,305.653,148.952,382.112,84.352,28.194,11.673,506,2.663,1946853.0,9.608,34.277,9.14,24.592,569.851,8.918,165.404,9.753,11.241,310.616,1.5961767728674203,4.135362292603273,67.8,3.8,22573,14141.917351327684,5.3,2023,9,3,Normal,0.6151673586274704,1.4403650446581102,2.418353920661847,1.4021538240802518,2.040073047287677,-0.05954655874497995,2.580906955706546,2.507627420859917
2023-10-01,98.22819,260.948,213.811,494.108,304.47,7.28,1123767.0,229.749,408.458,306.484,63.659,222.323,215.522,88.385,494.376,1178752.0,66.511,19.303,910.3,99.126,6.738,341.46,3.433,305.653,135.999,390.419,172.538,128.156,10.612,506,2.441,1946853.0,9.608,31.769,8.759,23.744,716.91,7.954,172.296,10.196,12.997,311.433,1.6003751284686536,4.025639569645367,63.8,3.9,23143,14460.98454563261,5.4,2023,10,4,Normal,0.9112185648033221,1.7670919005047323,2.809119553478436,1.6038816033834857,2.0178511350101784,0.9782345156118855,2.413210100754738,2.883089426280644
2023-11-01,98.33882,271.821,205.587,689.151,327.387,3.971,1236144.0,270.055,588.18,344.122,80.411,229.06,198.181,67.05,469.023,1125172.0,76.858,24.538,1192806.0,105.454,8.342,341.46,3.296,305.653,129.523,382.112,111.191,58.951,10.612,385,2.885,1901578.0,10.135,32.187,7.997,24.027,579.042,8.316,189.526,11.97,9.484,312.373,1.6052055498458375,4.0147711077664905,61.3,3.7,27490,17125.53261645533,5.6,2023,11,4,Normal,0.04284288308357169,2.289381223962716,2.4047960352589977,2.461614712367189,2.0048970903249175,0.25598063352524963,2.446508081266614,2.4083412595599216
2023-12-01,98.66457,260.948,213.811,806.177,297.922,4.765,1348521.0,322.454,686.21,376.384,92.696,188.637,175.885,56.383,430.994,1018013.0,79.814,25.192,1365450.0,124.436,7.38,408.267,3.158,314.386,129.523,373.805,92.02,47.417,8.489,275,1.664,1856302.0,9.608,31.351,7.235,20.917,588.234,8.195,213.647,9.531,11.065,313.23,1.6096094552929088,3.9136391835001616,69.7,3.8,39318,24427.043386648784,5.6,2023,12,4,Normal,0.23407503378423714,2.7090840374420577,1.8841773047866648,2.5708581093987735,2.0841862026766336,0.03131275214949426,2.200351924317061,2.3832389790556103
2024-01-01,99.00814,233.766,213.811,715.157,180.063,5.295,1123767.0,261.994,490.15,365.63,79.294,208.848,165.976,100.576,595.787,1125172.0,76.858,21.593,1035858.0,107.563,16.685,430.536,2.746,323.119,131.682,390.419,99.689,47.417,10.612,572,2.552,1629924.0,8.161,28.843,5.331,20.069,459.557,8.316,168.85,10.64,10.714,314.389,1.6155652620760534,3.866726134430176,79.0,3.7,18472,11433.768993189966,6.4,2024,1,1,Normal,0.27867476624989534,2.3669492079469587,1.6726669594657153,2.0402891545712234,2.165652240010689,0.12104770398745454,2.0129552119823977,2.0092898117916405
2024-02-01,99.19379,217.456,230.258,390.085,160.42,4.898,1123767.0,274.086,522.826,322.615,79.294,242.534,165.976,109.719,760.579,1084987.0,75.38,18.648,988.774,103.345,9.626,378.575,13.733,366.784,142.475,415.339,92.02,42.291,12.734,561,2.774,1765751.0,8.292,26.753,7.235,21.765,487.131,8.195,165.404,11.526,11.065,315.555,1.6215570400822201,3.7678766972380595,76.9,3.9,21169,13054.736575240448,6.1,2024,2,1,Normal,0.16069679356644034,2.1654578487547758,1.6764566892102435,1.522972935758015,2.7922350294454445,0.03211946991434456,2.0434818046920276,2.115674459571998
2024-03-01,99.2499,222.893,213.811,221.048,134.229,4.236,1348521.0,257.963,522.826,327.991,79.294,330.116,190.749,129.529,988.753,1111777.0,70.945,18.321,1020163.0,99.126,9.947,356.306,3.021,340.585,151.11,398.726,107.357,48.699,15.918,649,2.274,1743113.0,8.424,29.679,5.712,22.613,551.469,8.436,172.296,13.078,13.173,316.762,1.62775950668037,3.8145272562212673,79.4,3.9,24109,14811.156009874921,5.9,2024,3,1,Normal,-0.04247526311150513,2.183830807904216,2.2575919330752674,1.4977064408434388,2.39923179565332,0.21184659845149462,2.227559606263687,2.4815481119596616
2024-04-01,99.17113,195.711,222.035,195.042,117.859,4.765,1123767.0,257.963,473.811,322.615,71.477,363.801,205.613,129.529,1039458.0,1111777.0,75.38,18.976,973.079,99.126,15.402,356.306,3.021,331.852,174.856,423.646,103.523,51.262,13.796,770,1.331,1675199.0,7.766,24.663,5.331,24.309,588.234,11.088,189.526,12.635,14.402,317.596,1.6320452209660843,3.623609253156701,77.2,3.9,23150,14184.655978034987,5.8,2024,4,2,Normal,0.07816232824093297,2.009085903461785,2.6266665684739774,1.5981823654338712,2.3508379727717514,0.1673763229295588,2.1098306063077916,3.149382454129758
2024-05-01,99.02784,168.529,205.587,143.031,94.942,3.839,899.014,261.994,408.458,301.107,68.126,431.171,208.09,126.482,1064811.0,1018013.0,76.858,18.648,1067248.0,111.781,11.23,341.46,2.884,310.019,166.221,398.726,99.689,46.136,13.796,825,1.331,1494097.0,6.054,20.482,3.808,22.048,597.425,11.329,182.634,13.743,12.119,318.053,1.634393627954779,3.390513713213905,69.1,4.0,26511,16220.694664096864,5.8,2024,5,2,Normal,-0.21106898191097298,1.834189660620458,2.68592764724577,1.5631278826571038,2.114127628121505,0.12215849380749519,1.7587175639984203,3.1967880872671612
2024-06-01,98.94792,163.092,246.705,156.034,91.668,4.368,899.014,253.933,424.796,333.368,70.36,451.383,205.613,143.244,1039458.0,857.274,78.336,18.976,1067248.0,101.236,13.155,296.921,2.884,310.019,148.952,423.646,92.02,44.854,11.673,935,1.165,1222443.0,5.001,15.048,3.046,16.394,624.998,10.244,175.742,14.186,14.227,318.343,1.6358838643371019,3.260555773603513,68.2,4.1,24285,14845.185852995039,5.7,2024,6,2,Normal,-0.047863067962163296,2.0278227357619736,2.604566408235197,1.6202324958910757,2.0811172744554196,0.03262113047264287,1.120664603464424,3.15261410799892
2024-07-01,98.92973,173.965,320.717,169.037,98.216,3.574,899.014,233.779,408.458,365.63,72.594,390.749,203.135,147.816,861.989,857.274,81.292,21.266,1145722.0,99.126,21.177,304.345,2.746,314.386,140.317,398.726,95.854,56.388,11.673,825,887.0,1154529.0,5.133,13.376,2.665,14.981,643.381,9.521,182.634,12.856,15.105,318.933,1.6389157245632067,3.2282600603963596,66.4,4.2,24575,14994.669726870534,5.3,2024,7,3,Normal,-0.2011373342783183,2.2141558370508574,2.518729180182267,2.013384877850008,2.111556837874547,0.07896448194353987,0.9472018873663504,3.059365409871417
2024-08-01,98.96976,212.02,419.399,208.045,134.229,4.765,899.014,249.902,604.518,376.384,80.411,370.538,215.522,135.625,785.932,977.828,85.726,21.593,1177112.0,111.781,28.237,311.768,2.884,366.784,140.317,398.726,103.523,60.233,12.734,891,1.886,1335632.0,7.239,23.827,5.331,18.656,615.807,9.641,196.418,14.408,12.821,319.839,1.6435714285714287,3.2918235662659834,67.9,4.2,26262,15978.617992177313,5.2,2024,8,3,Normal,0.22799288633001147,2.4227322508015785,2.7983015226598082,2.10317802751778,2.653867618489237,0.1687727532848969,1.6711022454068372,2.9515966710788697
2024-09-01,99.04605,244.639,550.975,312.068,212.802,5.824,899.014,233.779,490.15,360.253,64.776,336.853,232.863,135.625,722.55,1299306.0,100.506,24.21,1082943.0,126.545,24.386,326.614,3.296,371.15,146.793,398.726,99.689,44.854,13.796,792,2.385,1720475.0,8.424,35.949,6.474,27.419,726.101,9.762,192.972,14.408,17.564,320.835,1.6486896197327852,3.289914234939606,70.1,4.1,22259,13501.025137531753,4.8,2024,9,3,Normal,0.6701883385267554,2.0414068287238845,3.2314942332909946,2.5022172848055533,2.715190216170218,0.121891084155501,2.821772257961279,3.496726686966056
2024-10-01,99.12044,233.766,624.987,494.108,301.196,6.221,1123767.0,278.117,490.15,424.776,69.243,296.43,247.726,108.195,633.816,1339491.0,101.984,21.593,941.689,141.308,22.14,319.191,3.708,375.517,133.84,407.032,107.357,43.573,15.918,957,1.886,2037405.0,9.74,38.875,7.616,28.267,919.115,8.677,172.296,15.516,17.212,321.688,1.6530729701952724,3.292843083424035,70.5,4.1,24359,14735.586655392803,5.0,2024,10,4,Normal,0.8807714590671735,2.475244460124814,3.563618425934344,2.0635320710230562,2.7393324012701497,0.2112422185011147,3.0354113421058324,3.9835650678262833
2024-11-01,99.1316,260.948,559.199,858.188,307.744,4.236,1123767.0,338.577,702.548,467.791,93.813,296.43,232.863,85.337,570.434,1285911.0,103.462,31.735,1161417.0,147.635,20.215,319.191,3.845,384.25,131.682,390.419,88.186,38.446,10.612,594,2.33,2060043.0,9.345,36.367,6.093,24.875,670.954,8.677,203.31,18.176,13.7,322.619,1.6578571428571431,3.280053013544726,71.8,4.2,28716,17321.154674709174,4.9,2024,11,4,Normal,0.3261301972687905,3.1814508603059117,3.21524002414076,3.656529206131921,2.8309751668478254,-0.013606229246482101,2.7018550034561555,3.0661044907466715
2024-12-01,99.0723,250.075,616.763,1300285.0,252.088,5.295,1236144.0,403.068,931.285,537.691,111.683,242.534,210.567,71.622,557.758,1192147.0,147.804,32.717,1365450.0,149.745,26.632,326.614,4.394,371.15,125.206,398.726,92.02,43.573,10.612,561,3.162,1811026.0,8.555,31.351,4.95,20.069,615.807,8.557,223.985,17.733,13.348,323.296,1.6613360739979446,3.213613000031912,74.0,4.1,39876,24002.368108482628,4.3,2024,12,4,Normal,0.6239683190517779,3.8959207134510545,2.6931829675981365,3.873605265832513,2.6869802763432187,0.031635051509002254,2.140179513595907,2.8149706242065604
